sample_idx,baseline,flip_action_x,scale_action_0.01x,scale_action_0.05x,scale_action_y_0.25x,scale_action_y_0.1x,zero_action_y,scale_action_2x,scale_action_15x,scale_action_20x,random_action,obs_gaussian_0.01,add_0.02_all,add_0.04_all,add_0.10_all,add_0.20_all
79,0.03252432867884636,24.316179275512695,6.785257816314697,6.776722431182861,2.3262932300567627,2.4662561416625977,2.8270342350006104,21.442638397216797,555.8189697265625,958.6761474609375,20.223291397094727,0.3739683926105499,0.18475785851478577,0.34142133593559265,1.092672348022461,2.143855571746826
80,0.008423331193625927,0.00854594074189663,2.1130728721618652,2.086583137512207,1.9429340362548828,1.8297299146652222,2.1089868545532227,36.9534912109375,2843.529296875,4215.8984375,5.881579399108887,0.14804701507091522,0.07055399566888809,0.29939189553260803,2.160270929336548,6.562347888946533
81,0.03251461684703827,2.5724830627441406,1.4429795742034912,1.4019217491149902,1.685782551765442,1.8898793458938599,2.044217109680176,28.71381378173828,2414.845947265625,3472.314697265625,29.372989654541016,0.5380997061729431,0.1584177315235138,0.47591668367385864,2.1415467262268066,6.978888511657715
82,0.21705934405326843,0.9478061199188232,0.628253698348999,0.5420538187026978,0.3041166663169861,0.29733186960220337,0.28271356225013733,0.9316530823707581,23.35736656188965,45.686004638671875,2.8763694763183594,0.22548875212669373,0.3120768666267395,0.6099741458892822,1.5379806756973267,3.724813461303711
83,0.025657856836915016,0.1953154057264328,0.9792389869689941,1.061009407043457,1.1466182470321655,1.1722033023834229,1.3750646114349365,17.703994750976562,1293.6488037109375,2307.551513671875,6.519428253173828,0.10057874023914337,0.3684712052345276,1.123437523841858,4.739266395568848,10.22268009185791
84,0.12161612510681152,24.446044921875,9.815007209777832,8.756243705749512,1.586524248123169,1.9810761213302612,2.298280954360962,15.539358139038086,1141.7886962890625,2024.4468994140625,7.5988993644714355,0.27452394366264343,0.18139909207820892,0.35074371099472046,1.043710708618164,1.3555657863616943
85,0.048052508383989334,12.455920219421387,4.665000915527344,4.30852746963501,2.5639820098876953,2.8826656341552734,3.522460699081421,29.748947143554688,1765.7471923828125,3008.7802734375,2.069932460784912,0.045239128172397614,0.01131373643875122,0.09872516989707947,0.45276013016700745,1.8191801309585571
86,0.023477990180253983,1.1892061233520508,2.4592761993408203,2.3720247745513916,1.4385424852371216,1.6708815097808838,1.9599964618682861,22.793346405029297,1534.3179931640625,3602.374267578125,10.580279350280762,0.04478087276220322,0.04991084337234497,0.1809799075126648,0.5947262048721313,2.138862133026123
87,0.0473063662648201,0.06449728459119797,0.45421263575553894,0.36289483308792114,0.38070693612098694,0.37257736921310425,0.44704532623291016,2.265787363052368,498.059814453125,806.8088989257812,5.6930623054504395,0.03552435711026192,0.25038471817970276,0.6861161589622498,1.936254858970642,4.332347393035889
88,0.011511648073792458,0.3734007775783539,2.121490955352783,1.9704490900039673,1.762040376663208,2.0533792972564697,2.2483301162719727,24.76405906677246,2561.8310546875,3400.197509765625,21.8230037689209,0.04410137981176376,0.046299584209918976,0.1228395625948906,1.1542071104049683,5.360954284667969
89,0.01682289130985737,3.8621976375579834,3.2055039405822754,3.000126361846924,1.6911544799804688,2.431414842605591,2.3290300369262695,16.903955459594727,2240.479248046875,2956.677490234375,2.0935816764831543,1.5884352922439575,0.04863031208515167,0.11495482921600342,0.839398980140686,4.632132530212402
90,0.054552167654037476,0.13342764973640442,0.6762032508850098,0.6626502871513367,0.6180789470672607,0.697951078414917,0.7998064756393433,3.8905768394470215,406.3560485839844,828.99365234375,7.782970428466797,0.1917596310377121,0.46847444772720337,1.1986061334609985,3.7080507278442383,7.606503486633301
91,0.01750452071428299,2.1402108669281006,3.030945301055908,3.111424684524536,2.780571460723877,3.3571901321411133,3.194669246673584,30.217336654663086,2207.10986328125,3118.5634765625,2.3326783180236816,0.036409229040145874,0.07366429269313812,0.12431317567825317,0.9716216921806335,2.599832534790039
92,0.2770574390888214,2.3321807384490967,1.3832032680511475,1.408179759979248,0.4746955931186676,0.5042803287506104,0.5716128349304199,0.7231912016868591,31.90680694580078,58.81790542602539,9.993577003479004,0.40170028805732727,0.18721091747283936,0.22088393568992615,0.628775954246521,2.339603900909424
93,0.07946538925170898,0.8552738428115845,0.2915830612182617,0.24441878497600555,0.36218538880348206,0.42105790972709656,0.4266186058521271,6.0466108322143555,824.7181396484375,1446.5399169921875,2.4453580379486084,0.3291703760623932,0.20934297144412994,0.7102652788162231,2.0971744060516357,5.254827499389648
94,0.024573834612965584,4.232568264007568,4.839666366577148,3.955484390258789,2.979959726333618,3.2247958183288574,3.4402594566345215,18.248910903930664,2060.2978515625,3054.970458984375,25.03774642944336,0.5160173773765564,0.04603905230760574,0.12776057422161102,0.7245555520057678,1.7814288139343262
95,0.008145766332745552,2.796581268310547,3.737833023071289,3.164381265640259,2.6408090591430664,3.285916566848755,3.2623353004455566,23.48103904724121,2025.836669921875,3098.117919921875,23.46656036376953,0.26678428053855896,0.0430271252989769,0.08911290019750595,0.6712214350700378,1.971819281578064
96,0.14202168583869934,5.4326958656311035,0.8487040996551514,0.8416564464569092,1.4587810039520264,1.6390557289123535,1.6559195518493652,8.230025291442871,1436.297119140625,2307.205810546875,7.292995929718018,0.32755008339881897,0.14018145203590393,0.21060852706432343,1.0758239030838013,5.133665084838867
