sample_idx,baseline,flip_action_x,scale_action_0.01x,scale_action_0.05x,scale_action_2x,scale_action_15x,scale_action_20x,random_action,obs_gaussian_0.01,add_0.02_all,add_0.04_all,add_0.10_all,add_0.20_all
73,0.015830934047698975,0.8167834281921387,2.474046230316162,2.6130690574645996,25.4940185546875,2006.5560302734375,2730.07763671875,5.509795188903809,0.6104260087013245,0.05051835626363754,0.1418868750333786,1.4310836791992188,4.516940116882324
74,0.05496250092983246,0.06748452037572861,0.43993163108825684,0.52264404296875,0.6349723935127258,180.37026977539062,351.60565185546875,5.0040202140808105,0.25049886107444763,0.20742544531822205,0.5888403654098511,2.167076826095581,4.799235820770264
75,0.09009183943271637,2.993165969848633,1.58981192111969,1.4484208822250366,1.176566243171692,436.03369140625,822.6343994140625,2.6915388107299805,1.3552913665771484,0.18594017624855042,0.2662597894668579,0.33765581250190735,2.4200453758239746
76,0.034215573221445084,0.015855368226766586,1.0101643800735474,0.9984791278839111,25.21828269958496,1555.67431640625,3096.2958984375,11.035757064819336,0.04973328858613968,0.3124874532222748,0.6842013001441956,2.6100966930389404,7.855189323425293
77,0.041504666209220886,2.1451268196105957,2.0050597190856934,1.731886863708496,36.65085983276367,1992.888671875,3807.45751953125,26.04016876220703,0.8689056038856506,0.08469074964523315,0.23270487785339355,1.2841455936431885,4.93745756149292
78,0.021160228177905083,2.3880434036254883,2.3576507568359375,2.603187084197998,21.45952606201172,1489.798095703125,2498.539794921875,1.695021629333496,1.8529428243637085,0.0378861241042614,0.14654552936553955,1.268829584121704,4.469241142272949
79,0.020385967567563057,2.242957592010498,0.5734864473342896,0.7943556308746338,30.412734985351562,1886.139404296875,3150.01708984375,5.928006172180176,0.601479172706604,0.31644493341445923,0.9274212718009949,4.168856143951416,11.401895523071289
80,0.028998179361224174,8.643696784973145,4.263730525970459,4.558071136474609,13.080690383911133,1090.780517578125,1800.56591796875,3.413670539855957,0.7921279072761536,0.04301511496305466,0.05306161567568779,0.11622696369886398,1.0461745262145996
81,0.14922995865345,0.42883604764938354,1.3630977869033813,1.3327851295471191,4.863763809204102,634.1880493164062,1065.9051513671875,16.7855224609375,0.49245989322662354,0.1012064516544342,0.26003792881965637,1.5412867069244385,4.6768269538879395
82,0.033076249063014984,7.675857067108154,4.5196943283081055,3.977844715118408,19.028940200805664,1003.9501342773438,2398.6435546875,9.24677848815918,0.04376889765262604,0.05752164125442505,0.18298554420471191,0.9717540740966797,1.4944268465042114
83,0.050872307270765305,5.396254539489746,3.6356217861175537,3.830138921737671,23.501758575439453,1983.470947265625,4238.4580078125,9.615394592285156,0.01530058030039072,0.18831518292427063,0.32439276576042175,0.7362855672836304,3.3235104084014893
