st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.094657235,-0.092775926,1.6543136,0.0749359,-0.15501249,0.08102543,-0.14713818,0.31140253,0.62744313,0.0
0.107599296,-0.061514866,2.0060184,0.10851819,-0.09105402,0.11216569,-0.08439386,-0.083365865,0.36020315,0.0
-0.068906076,-0.6644187,3.1311288,-0.00066170545,-0.7480884,0.0,-0.75,-0.91550803,0.43806955,0.0
-0.068906076,-0.6644187,3.1311288,-0.08268138,-0.7100856,-0.091550805,-0.70619303,0.31254286,0.97746503,0.0
-0.035086177,-0.52822447,3.1369388,-0.060915608,-0.6164988,-0.060296506,-0.60844654,0.24683669,0.95485115,0.0
-0.022552533,-0.46533197,3.048676,-0.03668711,-0.52131164,-0.035612836,-0.51296145,0.20329215,0.9667766,0.0
-0.013988084,-0.41961294,3.1001222,-0.016127642,-0.42530742,-0.015283622,-0.41628376,0.11649738,0.46558443,0.0
-0.008478373,-0.39394188,2.9058151,-0.004653501,-0.3742126,-0.0036338791,-0.36972532,-0.396228,-0.9200284,0.0
-0.027831743,-0.43229637,2.879634,-0.03884589,-0.45334858,-0.043256674,-0.46172816,0.36387584,0.88638866,0.0
-0.0114031825,-0.39978656,2.8552396,-0.0091543365,-0.38031894,-0.006869089,-0.37308928,-0.37747017,-0.9116106,0.0
-0.027988646,-0.44079077,2.7785318,-0.040540654,-0.456108,-0.044616103,-0.46425036,0.36187568,0.8571477,0.0
-0.012946418,-0.4064267,2.725215,-0.01082041,-0.38549775,-0.008428536,-0.37853557,-0.37577698,-0.9163441,0.0
-0.031168237,-0.45342183,2.8182974,-0.041919556,-0.46191895,-0.046006236,-0.47017,0.34357765,0.80431104,0.0
-0.01657229,-0.41806164,2.8584664,-0.013986552,-0.39611956,-0.011648472,-0.3897389,-0.3861616,-0.92448515,0.0
-0.03676205,-0.4643871,2.9097292,-0.046047345,-0.4737946,-0.05026463,-0.4821874,0.37033507,0.82239544,0.0
-0.019842636,-0.42786896,2.807868,-0.01577651,-0.4064994,-0.013231125,-0.39994785,-0.38325527,-0.9232251,0.0
-0.038976703,-0.47558036,2.8834405,-0.04736383,-0.48385933,-0.05155665,-0.49227038,0.37353015,0.8234134,0.0
-0.021169527,-0.4372127,2.7828677,-0.016750019,-0.41644543,-0.014203634,-0.40992904,-0.3720784,-0.912592,0.0
-0.039608795,-0.48429075,2.8580563,-0.047332432,-0.49283212,-0.051411476,-0.5011882,0.37448597,0.8361726,0.0
