st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.08387464,-0.18198417,2.4576855,0.087679565,-0.21662483,0.09009511,-0.20743284,0.0911058,0.66284794,0.0
0.09722347,-0.07020971,-3.1415796,0.09805395,-0.14797042,0.099205695,-0.14114803,0.025187274,0.7807313,0.0
0.10467223,-0.041237846,-2.7779946,0.10126667,-0.07095619,0.10172442,-0.0630749,0.0061246734,0.2557508,0.0
-0.07140475,-0.49486554,2.8211246,-0.00066170545,-0.7480884,0.0,-0.75,-0.6784327,0.85143155,0.0
-0.0714052,-0.49486604,2.8211231,-0.06043456,-0.671992,-0.06784327,-0.66485685,-0.26563886,0.86818063,0.0
-0.071405716,-0.4948665,2.8211217,-0.09005872,-0.5852318,-0.094407156,-0.5780388,0.10582135,0.9304957,0.0
-0.069238074,-0.46302092,2.4827578,-0.083516404,-0.49248314,-0.08382502,-0.4849892,0.562297,0.92887706,0.0
0.03571774,-0.29682407,-2.985137,-0.032433145,-0.4018529,-0.027595319,-0.3921015,0.75934696,0.92541194,0.0
0.10211699,-0.21093957,-2.3021317,0.041799713,-0.30974758,0.04833938,-0.2995603,0.7168731,0.7221179,0.0
0.11922846,-0.19848101,-1.936465,0.11309377,-0.2352533,0.1200267,-0.2273485,-0.20247634,0.7663358,0.0
0.11721412,-0.08318883,-2.8043294,0.10108106,-0.158053,0.09977907,-0.15071493,0.14801818,0.80400425,0.0
0.10830562,-0.048065405,2.8126972,0.113161154,-0.07853814,0.114580885,-0.07031451,-0.11830931,0.29761213,0.0
0.09324517,-0.6544321,2.9586143,-0.00066170545,-0.7480884,0.0,-0.75,0.9386461,0.4427932,0.0
0.09324517,-0.6544321,2.9586143,0.08468886,-0.70872164,0.09386461,-0.70572066,-0.0040813754,0.9395056,0.0
0.105261214,-0.5525312,3.0372863,0.09368112,-0.6194215,0.09345648,-0.61177015,0.085525535,0.937619,0.0
0.10997604,-0.49600768,3.0457826,0.10197488,-0.5260246,0.10200903,-0.51800823,-0.19461395,0.93043983,0.0
