st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.091651306,-0.19718173,1.1852942,0.082902886,-0.31269196,0.0824656,-0.3041096,0.11825558,0.9138505,0.0
0.09894305,-0.117100805,1.5168573,0.09355352,-0.22164989,0.09429116,-0.21272455,0.17742386,0.90142155,0.0
0.10056762,-0.1059442,1.6758058,0.11048212,-0.13176137,0.11203354,-0.1225824,-0.079116784,0.35051262,0.0
0.09287974,-0.051824417,2.184266,0.104267955,-0.09143986,0.104121864,-0.087531134,-0.019786114,0.32258663,0.0
-0.046957664,-0.62189317,2.6151474,-0.00066170545,-0.7480884,0.0,-0.75,-0.7322732,0.8660738,0.0
-0.046958957,-0.6218941,2.6151466,-0.06529286,-0.670753,-0.07322732,-0.6633926,0.31107265,0.98234165,0.0
-0.0036073853,-0.48158434,2.2815392,-0.04285973,-0.5735491,-0.04212007,-0.5651584,0.40436476,0.94049746,0.0
0.017554304,-0.4091641,1.8524153,-0.004455605,-0.4797893,-0.0016835853,-0.4711087,0.22776452,0.96384025,0.0
0.03849191,-0.3265911,1.5281068,0.019600507,-0.38379398,0.021092862,-0.3747247,0.20646945,0.9651264,0.0
0.060133673,-0.23407985,1.1316731,0.040424027,-0.28769308,0.041739807,-0.27821204,0.18512125,0.9033014,0.0
0.08118589,-0.14849018,0.64139867,0.05893562,-0.19704793,0.060251936,-0.18788189,0.27598777,0.5063264,0.0
0.09894742,-0.106923826,0.4379907,0.084992394,-0.14271593,0.08785071,-0.13724923,0.041778788,0.5582452,0.0
0.05058255,-0.4798833,3.1393106,-0.00066170545,-0.7480884,0.0,-0.75,0.05503371,0.8184797,0.0
0.05058244,-0.4798837,3.1393104,0.0058217524,-0.6743092,0.0055033714,-0.66815203,0.18727204,0.8483992,0.0
0.050582334,-0.47988403,3.1393092,0.023398586,-0.59040004,0.024230577,-0.5833121,0.22245793,0.9360661,0.0
0.05218475,-0.47126335,3.115538,0.045162152,-0.49785987,0.046476364,-0.4897055,0.011663482,0.94497204,0.0
0.07955263,-0.2978473,2.5236533,0.048154898,-0.40353096,0.047642708,-0.3952083,0.3610606,0.9097692,0.0
0.08778545,-0.21913248,1.9590039,0.08089362,-0.31319353,0.083748765,-0.30423138,0.061887763,0.9088309,0.0
0.0863418,-0.19417772,1.8607079,0.08946068,-0.2222208,0.08993754,-0.21334828,0.0016393199,0.5357646,0.0
0.08665064,-0.1050725,2.1834848,0.089848906,-0.16523328,0.09010147,-0.15977183,-0.058426652,0.6074737,0.0
0.084833734,-0.069072165,2.2456472,0.08459555,-0.10497309,0.0842588,-0.09902446,0.047405478,0.4250067,0.0
-0.05306656,-0.5435016,2.3368025,-0.00066170545,-0.7480884,0.0,-0.75,-0.6631578,0.8892754,0.0
-0.053068228,-0.5435022,2.33679,-0.058964953,-0.6685116,-0.066315785,-0.6610725,-0.08054697,0.9016656,0.0
