st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.09032631,-0.06537804,-2.1812189,0.08674303,-0.07852649,0.087055355,-0.0775488,-0.026470868,-0.15111817,0.0
0.08840438,-0.07375431,-2.1796176,0.084517375,-0.09122568,0.08440827,-0.09266062,0.014058185,0.12077456,0.0
0.08865478,-0.06804552,-2.1818383,0.085430816,-0.08149897,0.08581409,-0.08058317,-0.023132145,-0.13843758,0.0
0.087170355,-0.07564277,-2.1737156,0.0835658,-0.09310221,0.08350088,-0.09442693,0.014093852,0.11490093,0.0
0.087581545,-0.07021855,-2.173662,0.08452746,-0.083803914,0.084910266,-0.08293684,-0.022381784,-0.1338434,0.0
0.086155966,-0.077569544,-2.168466,0.08272751,-0.09503439,0.08267209,-0.09632118,0.014039205,0.11142841,0.0
0.08663283,-0.07229842,-2.1655316,0.08369623,-0.08601353,0.084076,-0.085178345,-0.021702651,-0.12919272,0.0
0.08524556,-0.079404585,-2.1623104,0.0819508,-0.09685146,0.08190574,-0.098097615,0.013558675,0.10690218,0.0
0.08574904,-0.07434555,-2.1574903,0.082888566,-0.08820116,0.0832616,-0.0874074,-0.020891711,-0.12348644,0.0
0.08444545,-0.08112679,-2.153248,0.081207484,-0.09855773,0.08117243,-0.09975605,0.0129260225,0.103130035,0.0
0.084978364,-0.07808139,-2.0909564,0.08217467,-0.09015308,0.08246503,-0.08944305,-0.04777893,-0.22846147,0.0
0.08286266,-0.0923332,-2.1016235,0.078060046,-0.11010765,0.07768714,-0.1122892,0.0119318515,0.1340669,0.0
0.08241405,-0.08834513,-2.0965147,0.07863723,-0.099781506,0.078880325,-0.098882504,-0.049158838,-0.28256208,0.0
0.07999401,-0.10656899,-2.1396465,0.07434512,-0.12449733,0.07396445,-0.1271387,0.0064543635,0.15960191,0.0
0.079417296,-0.10119437,-2.1400673,0.07442329,-0.11225945,0.07460988,-0.11117852,-0.023139056,-0.3783862,0.0
0.077826515,-0.12624387,-2.2277317,0.072406754,-0.14554378,0.07229598,-0.14901714,-0.0025625024,0.36433628,0.0
0.07685901,-0.10679227,-2.0977023,0.07195401,-0.11548735,0.07203972,-0.1125835,-0.04000782,-0.5080281,0.0
0.071661696,-0.13822499,-2.0993223,0.0684364,-0.1588915,0.06803894,-0.16338632,0.043795463,0.44514412,0.0
0.07350028,-0.11549943,-1.8396736,0.07198774,-0.12243614,0.07241849,-0.11887189,-0.14561617,-0.46691215,0.0
0.06515443,-0.14293636,-1.89878,0.059242796,-0.16148183,0.057856873,-0.1655631,0.06593935,0.37506396,0.0
0.069274515,-0.12550886,-2.000347,0.06388068,-0.1309878,0.0644508,-0.1280567,-0.05298317,-0.54094076,0.0
0.06560125,-0.15637307,-2.2313218,0.059657853,-0.17734638,0.059152484,-0.18215078,0.06929692,0.5284906,0.0
0.06887957,-0.13165459,-1.8737531,0.06552192,-0.13357076,0.06608218,-0.12930173,-0.13818043,-0.6853218,0.0
0.061905477,-0.16516829,1.2852075,0.053784203,-0.19187745,0.05226414,-0.19783391,0.14514099,0.52093375,0.0
0.07630677,-0.11692063,-1.8187947,0.0653302,-0.14995629,0.06677824,-0.14574054,0.064945,0.593755,0.0
0.091094315,-0.041525397,-2.157762,0.07239234,-0.09222404,0.07327274,-0.08636503,0.19223139,0.47821343,0.0
0.09215176,-0.5908525,2.186006,-0.00066170545,-0.7480884,0.0,-0.75,0.84137017,0.6076801,0.0
0.0921501,-0.59085286,2.1859987,0.076232925,-0.69377434,0.084137015,-0.689232,0.14327234,0.94825226,0.0
0.09401209,-0.5709808,2.229266,0.0972817,-0.6022838,0.09846426,-0.5944068,-0.19185928,0.96718735,0.0
0.082592435,-0.38643762,1.9739558,0.0820042,-0.5057914,0.079278335,-0.49768803,-0.101869024,0.9268478,0.0
0.07436932,-0.29780346,1.7311354,0.070963,-0.4129311,0.06909143,-0.40500325,-0.028368756,0.90953624,0.0
0.072073005,-0.28975052,1.6333215,0.06717049,-0.32224753,0.066254556,-0.31404963,0.04179682,0.83402866,0.0
0.09031314,-0.13814758,1.4021785,0.07042022,-0.23864271,0.070434235,-0.23064674,0.30833113,0.90019584,0.0
0.09506828,-0.07582516,1.1738738,0.0986923,-0.149813,0.10126735,-0.14062715,-0.048540093,0.7199024,0.0
-0.062424947,-0.46548504,2.793009,-0.00066170545,-0.7480884,0.0,-0.75,-0.5690037,0.87706375,0.0
-0.06242578,-0.46548602,2.7930071,-0.050449073,-0.6694795,-0.05690037,-0.6622936,-0.32633215,0.86558867,0.0
-0.062426105,-0.46548623,2.7930048,-0.084713355,-0.58292234,-0.08953358,-0.57573473,0.12784287,0.8801807,0.0
-0.0624264,-0.4654866,2.7930045,-0.07673783,-0.49495235,-0.076749295,-0.48771667,0.49965537,0.92762685,0.0
0.033909988,-0.30033723,-2.8337595,-0.030861488,-0.40444162,-0.02678376,-0.394954,0.73716784,0.9210547,0.0
0.09445052,-0.21603464,-2.3255694,0.040634803,-0.31292626,0.04693302,-0.30284852,0.65598035,0.7676413,0.0
0.108016334,-0.20493594,-2.0777066,0.10623568,-0.2344125,0.11253105,-0.2260844,-0.14394297,0.6963424,0.0
0.10028235,-0.077316895,-2.0542266,0.098879114,-0.16324005,0.09813675,-0.15645015,0.069122344,0.85435534,0.0
0.09821621,-0.045768578,-2.027796,0.104445264,-0.07958546,0.105048984,-0.07101461,-0.022810064,0.35386905,0.0
0.0698581,-0.43517205,2.8880844,-0.00066170545,-0.7480884,0.0,-0.75,0.20091298,0.82359356,0.0
0.06985773,-0.43517256,2.8880835,0.018982189,-0.67384255,0.020091295,-0.6676406,0.15348198,0.82687485,0.0
0.06985744,-0.43517286,2.8880816,0.034721952,-0.59184426,0.03543949,-0.5849531,0.19613078,0.8930903,0.0
