st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.008875395,-0.62743795,1.294094,-0.00066170545,-0.7480884,0.0,-0.75,0.033555496,0.95664275,0.0
0.00887475,-0.62743706,1.2940935,0.0041949395,-0.661753,0.0033555478,-0.65433574,0.14947346,0.9725873,0.0
0.04140784,-0.45437935,1.947107,0.018171972,-0.565339,0.018302888,-0.557077,0.19745249,0.9419087,0.0
0.063307144,-0.36978865,2.4815156,0.037053052,-0.47121996,0.03804814,-0.46288612,0.22768901,0.93504,0.0
0.069631584,-0.35333163,2.5851164,0.059231415,-0.37810844,0.06081704,-0.3693821,-0.01163378,0.8543887,0.0
0.09370512,-0.19154043,1.6801289,0.060037464,-0.29192743,0.059653662,-0.28394324,0.4744685,0.85843253,0.0
0.09475179,-0.12373825,0.8380765,0.10302795,-0.20694298,0.10710052,-0.19809999,-0.15434973,0.7293134,0.0
0.08987568,-0.09977227,0.63368875,0.09273725,-0.13236248,0.09166554,-0.12516865,0.044201687,0.4555358,0.0
0.059645463,-0.66266036,1.3200076,-0.00066170545,-0.7480884,0.0,-0.75,0.8083473,0.69111115,0.0
0.06292214,-0.65881246,1.4677681,0.07341152,-0.68620986,0.080834724,-0.6808889,-0.11184859,0.9545668,0.0
0.048955865,-0.5068347,3.0351555,0.07118624,-0.5933435,0.06964987,-0.58543223,-0.414344,0.7875327,0.0
0.056561355,-0.446498,-2.0024335,0.0331285,-0.5131571,0.028215464,-0.50667894,0.3837814,0.8823289,0.0
0.08001874,-0.3818017,-1.8031615,0.06395051,-0.42651287,0.0665936,-0.41844606,0.07404955,0.93096864,0.0
0.1034395,-0.27050468,-2.6210837,0.073588565,-0.33394507,0.07399857,-0.32534918,0.34188342,0.5664693,0.0
0.10253007,-0.22998953,2.9112797,0.10482241,-0.27446204,0.1081869,-0.26870227,-0.04746193,0.8645973,0.0
0.102210894,-0.11698356,-2.9244177,0.10371989,-0.19037032,0.10344072,-0.18224251,-0.019589413,0.87597346,0.0
0.10309885,-0.07347686,-2.6664686,0.10176797,-0.103357896,0.101481766,-0.09464517,0.004386591,0.36763987,0.0
0.012421581,-0.65333575,2.8903754,-0.00066170545,-0.7480884,0.0,-0.75,0.076780066,0.94741696,0.0
0.013144637,-0.63555783,2.846642,0.008067393,-0.6625864,0.0076780096,-0.6552583,0.08600731,0.9694632,0.0
0.045988012,-0.4563189,2.882609,0.01671467,-0.5664939,0.016278744,-0.55831194,0.24719757,0.93353087,0.0
0.061398156,-0.37137982,2.9058962,0.039556615,-0.47327602,0.040998504,-0.46495888,0.17165947,0.93896765,0.0
0.06422539,-0.35389984,2.884683,0.057079613,-0.37972063,0.058164448,-0.3710621,0.014392336,0.8694756,0.0
0.08637288,-0.18784843,2.4339483,0.05981174,-0.29226455,0.059603684,-0.28411454,0.37913293,0.8951304,0.0
0.09296516,-0.117433466,2.0067346,0.09437784,-0.20373295,0.097516984,-0.1946015,-0.00856725,0.8025723,0.0
0.09102606,-0.09503378,1.9890091,0.09652854,-0.122445464,0.09666026,-0.11434428,-0.01725036,0.3792848,0.0
0.087840274,-0.040943336,2.2665138,0.09466291,-0.08056486,0.09493522,-0.07641579,0.041216806,0.31317997,0.0
0.05088844,-0.56737065,1.0830113,-0.00066170545,-0.7480884,0.0,-0.75,0.2994421,0.9168416,0.0
0.050888162,-0.56737,1.0830059,0.02805406,-0.66539794,0.029944204,-0.65831584,0.24400076,0.9353486,0.0
0.05459601,-0.54076254,1.1944764,0.05284447,-0.5728024,0.05434428,-0.56478095,-0.009977873,0.9620449,0.0
0.06675072,-0.36153764,1.6479716,0.054206852,-0.47679982,0.053346492,-0.4685765,0.051822197,0.9305582,0.0
0.07703968,-0.27267316,2.0769708,0.05874859,-0.38383353,0.058528714,-0.37552065,0.1909718,0.92009795,0.0
0.08046075,-0.25836232,2.1869767,0.07632364,-0.29236123,0.0776259,-0.28351086,0.012546522,0.7989968,0.0
0.09967131,-0.10865375,1.9285446,0.07885747,-0.21140574,0.078880556,-0.2036112,0.37275794,0.8796505,0.0
0.104066156,-0.055294976,1.6675928,0.11285361,-0.12470655,0.116156355,-0.115646146,-0.021777956,0.6502008,0.0
0.07094407,-0.4475863,2.6440969,-0.00066170545,-0.7480884,0.0,-0.75,0.23352994,0.8236221,0.0
