st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.086950846,-0.41260543,2.335777,0.04901212,-0.5894738,0.050022013,-0.5824429,0.19170918,0.8753377,0.0
0.086950004,-0.41260594,2.33577,0.067940585,-0.50248325,0.06919293,-0.4949091,0.1861757,0.9279442,0.0
0.09474945,-0.36776936,2.3841312,0.0864794,-0.4104925,0.0878105,-0.4021147,-0.086147286,0.9406312,0.0
0.099251725,-0.21534042,1.8343172,0.08039132,-0.31652337,0.07919577,-0.3080516,0.27965346,0.91144896,0.0
0.09503246,-0.14696355,1.273182,0.10496141,-0.2260038,0.10716111,-0.21690668,-0.20258525,0.6870427,0.0
0.088646896,-0.12542975,1.1317914,0.08858305,-0.15487365,0.08690259,-0.14820242,0.03717409,0.4623773,0.0
0.092266455,-0.055210467,1.3856283,0.09008784,-0.10672531,0.090619996,-0.10196468,0.06974506,0.585976,0.0
0.068854906,-0.41427383,2.4556663,-0.00066170545,-0.7480884,0.0,-0.75,0.1420871,0.83590055,0.0
0.068853274,-0.4142748,2.4556558,0.013702623,-0.6727166,0.014208712,-0.66640997,0.16182448,0.8357496,0.0
0.06885276,-0.41427502,2.4556499,0.029681696,-0.5898143,0.030391157,-0.58283496,0.19741592,0.8685992,0.0
0.06885236,-0.41427535,2.4556465,0.04891306,-0.5034815,0.05013275,-0.49597508,0.1690694,0.9392636,0.0
0.075546995,-0.37050745,2.4421384,0.065982535,-0.4105007,0.06703969,-0.4020487,-0.025490342,0.94242847,0.0
0.092808634,-0.214275,1.8516142,0.06519905,-0.3164114,0.06449065,-0.30780587,0.38367668,0.89343876,0.0
0.09504333,-0.1406271,1.2546937,0.09969627,-0.22755478,0.10285832,-0.21846198,-0.10027717,0.79697084,0.0
0.089478895,-0.113351986,1.1841905,0.093577445,-0.14661813,0.0928306,-0.13876489,0.05260743,0.50483716,0.0
0.09326899,-0.039508276,1.8796009,0.097323865,-0.093589425,0.09809134,-0.088281184,0.040084556,0.4591,0.0
-0.09936841,-0.46191087,2.9303288,-0.00066170545,-0.7480884,0.0,-0.75,-0.8039538,0.8470684,0.0
-0.099368684,-0.46191132,2.930328,-0.071848325,-0.672624,-0.080395386,-0.66529316,-0.4711519,0.8371291,0.0
-0.09936893,-0.46191156,2.930326,-0.12123685,-0.58860624,-0.12751058,-0.5815802,-0.11443212,0.7585912,0.0
-0.09936928,-0.46191192,2.9303257,-0.1357732,-0.51184976,-0.13895379,-0.5057211,0.7284492,0.9546805,0.0
-0.030124055,-0.35562667,-2.9873939,-0.07249503,-0.41998324,-0.06610885,-0.41025305,0.6857968,0.9711901,0.0
0.019094318,-0.28094852,-2.8073418,-0.003295999,-0.32400334,0.0024708249,-0.31313404,0.2505801,0.939635,0.0
0.08419101,-0.13542688,3.0272763,0.025530718,-0.22896957,0.027528834,-0.21917054,0.6381829,0.7239077,0.0
0.10920552,-0.064805806,2.6021204,0.085537314,-0.15459797,0.09134711,-0.14677978,0.35008278,0.7113563,0.0
0.10888682,-0.057391517,2.5230973,0.12234208,-0.08317909,0.1263554,-0.075644135,-0.11202696,0.24026684,0.0
0.018172117,-0.42320585,2.9672,-0.00066170545,-0.7480884,0.0,-0.75,-0.3879176,0.87299085,0.0
0.01817178,-0.42320645,2.9671993,-0.034058794,-0.669621,-0.038791765,-0.6627009,0.16166094,0.8228124,0.0
0.018171556,-0.42320672,2.967198,-0.022712652,-0.58728117,-0.022625674,-0.58041966,0.22720043,0.869846,0.0
0.018171284,-0.42320693,2.9671972,-0.0011525608,-0.50096834,9.436533e-05,-0.49343508,0.15260018,0.9470092,0.0
0.028515952,-0.3608061,2.7607613,0.014671509,-0.40727043,0.015354384,-0.39873415,0.17250946,0.9609772,0.0
0.05365416,-0.23917384,2.547437,0.031691518,-0.31185785,0.032605324,-0.30263644,0.23758346,0.8836893,0.0
0.062343556,-0.19307716,2.3432472,0.05459093,-0.22323203,0.05636366,-0.2142675,0.1099099,0.58388925,0.0
0.09018427,-0.08652485,2.462497,0.06614699,-0.16193719,0.06735465,-0.15587857,0.34365067,0.7333013,0.0
0.09815479,-0.058477055,2.5658684,0.09836661,-0.09007112,0.10171972,-0.082548454,-0.029610544,0.34652057,0.0
0.08733123,-0.68794984,1.0656059,-0.00066170545,-0.7480884,0.0,-0.75,0.87569517,0.10318434,0.0
0.08733123,-0.68794984,1.0656059,0.07853059,-0.73915017,0.08756953,-0.73968154,0.012659812,0.94439304,0.0
0.10150278,-0.5716222,1.2931758,0.088975675,-0.65270627,0.08883551,-0.6452423,0.17157543,0.92076683,0.0
0.10945363,-0.530385,1.5080482,0.105122805,-0.5610431,0.10599305,-0.55316556,-0.18448655,0.9478309,0.0
0.10738007,-0.35484174,0.72091824,0.090044975,-0.46634316,0.08754439,-0.4583825,0.21151192,0.9307536,0.0
0.10032728,-0.26863852,0.026196348,0.10732096,-0.37385878,0.10869559,-0.36530712,-0.15180941,0.89754224,0.0
0.09518769,-0.2563896,-0.23073278,0.09516698,-0.28367147,0.09351465,-0.2755529,-0.06141008,0.72664714,0.0
0.09005045,-0.121733025,-0.20790431,0.08813808,-0.20981123,0.087373644,-0.20288819,0.020139541,0.86528957,0.0
