st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.051486146,-0.38264054,2.4315448,-0.03277117,-0.4850064,-0.02997531,-0.476148,0.92967635,0.8148125,0.0
0.103557296,-0.2893162,1.792457,0.05480362,-0.40373382,0.06299233,-0.39466676,0.58036864,0.79962724,0.0
0.1089336,-0.2717431,1.4830296,0.11520203,-0.3230545,0.1210292,-0.31470403,-0.08176822,0.8742609,0.0
0.09990671,-0.1615149,2.2884421,0.11328083,-0.23552287,0.11285238,-0.22727793,-0.227036,0.6770525,0.0
0.10390579,-0.124152824,2.9257371,0.092263795,-0.16597709,0.09014878,-0.15957269,0.039762978,0.62888634,0.0
0.11143811,-0.05791911,2.347983,0.09372584,-0.10298783,0.09412508,-0.09668405,0.2225685,0.13611966,0.0
0.11024621,-0.05126514,2.1740053,0.11362361,-0.084917285,0.11638193,-0.083072096,-0.10688226,0.3795749,0.0
-0.0037338473,-0.46817762,2.7723582,-0.00066170545,-0.7480884,0.0,-0.75,-0.44156528,0.8856716,0.0
-0.003734655,-0.46817857,2.772356,-0.038883943,-0.6685269,-0.04415653,-0.66143286,0.06888835,0.8573357,0.0
-0.0037349865,-0.46817878,2.7723534,-0.036317747,-0.5828198,-0.0372677,-0.57569927,0.25947967,0.9354688,0.0
-0.0031679524,-0.4652508,2.761433,-0.01260069,-0.49035674,-0.011319734,-0.4821524,0.24811418,0.9329356,0.0
0.05783928,-0.29289424,2.818364,0.0119073065,-0.3975708,0.01349169,-0.38885885,0.52258664,0.8857687,0.0
0.08584669,-0.21176252,2.8697503,0.06134645,-0.30943906,0.06575035,-0.30028197,0.3342625,0.89338124,0.0
0.09064942,-0.19250624,3.044519,0.09606767,-0.22010756,0.0991766,-0.21094385,-0.0049682297,0.5483147,0.0
0.0928684,-0.101249784,-2.3911102,0.098240174,-0.16173613,0.09867978,-0.15611237,-0.028502163,0.7682184,0.0
-0.014481165,-0.5729052,1.6305637,-0.00066170545,-0.7480884,0.0,-0.75,-0.38632604,0.93188757,0.0
-0.0144823175,-0.57290477,1.6305623,-0.03378033,-0.66425014,-0.03863261,-0.65681124,0.18766966,0.9496807,0.0
-0.009782235,-0.5353627,1.4310453,-0.019910261,-0.56987995,-0.019865647,-0.56184316,0.24430045,0.96504486,0.0
0.031234873,-0.3692145,1.6261017,0.0033376026,-0.47391862,0.0045644045,-0.46533868,0.25093848,0.9356228,0.0
0.049119897,-0.28555983,1.600244,0.0279814,-0.38060325,0.02965825,-0.3717764,0.2013671,0.9154924,0.0
0.050433643,-0.2577291,-1.621337,0.048369028,-0.28919232,0.049794964,-0.28022715,0.1441351,0.8098321,0.0
0.08062288,-0.10866098,-1.6185595,0.06306201,-0.20737703,0.06420848,-0.19924393,0.27743185,0.9048974,0.0
0.08986454,-0.041750647,-1.7640754,0.08959913,-0.11804171,0.09195166,-0.10875418,0.10594102,0.679566,0.0
0.06798,-0.6009857,3.1165326,-0.00066170545,-0.7480884,0.0,-0.75,0.61433184,0.8224695,0.0
0.06797944,-0.60098636,3.1165326,0.05620445,-0.67414474,0.06143319,-0.66775304,0.06955911,0.9405639,0.0
0.07586091,-0.53022474,3.1168034,0.068255275,-0.5816035,0.068389095,-0.5736967,-0.0029416746,0.9539252,0.0
0.08409658,-0.41033533,2.6977222,0.06896024,-0.4864383,0.06809493,-0.47830415,0.15356743,0.92105484,0.0
0.085159026,-0.36019245,2.336736,0.08260298,-0.3945402,0.08345167,-0.38619864,-0.057354186,0.9120235,0.0
0.09137414,-0.1885007,2.2595384,0.07862097,-0.30331016,0.07771625,-0.2949963,0.2067895,0.8989074,0.0
0.09376785,-0.11361723,2.1828606,0.096844554,-0.2140149,0.098395206,-0.20510556,0.014980872,0.81704324,0.0
0.09312592,-0.10382536,2.180299,0.09968722,-0.13160317,0.099893294,-0.12340123,-0.02910568,0.39543316,0.0
0.09012026,-0.040079884,2.4083416,0.09682295,-0.08813746,0.096982725,-0.08385791,0.015362976,0.36875743,0.0
-0.09646185,-0.55249935,1.1473325,-0.00066170545,-0.7480884,0.0,-0.75,-0.9139717,0.7982864,0.0
-0.09646214,-0.55249894,1.147323,-0.081963085,-0.67731225,-0.09139717,-0.6701714,-0.23656668,0.9059452,0.0
-0.09646257,-0.55249816,1.1473212,-0.11071129,-0.5870567,-0.11505384,-0.57957685,0.68970674,0.9712316,0.0
-0.004134109,-0.38986465,2.896367,-0.05099576,-0.4919931,-0.046083152,-0.48245367,0.48638183,0.9179172,0.0
0.064404815,-0.3005286,-1.8962014,-0.0014519364,-0.40002334,0.0025550202,-0.39066195,0.7665396,0.8178314,0.0
0.09012507,-0.28740993,-1.0684248,0.07232846,-0.31783286,0.079208985,-0.3088788,0.030287744,0.646813,0.0
0.12001439,-0.1880397,-1.8514426,0.081378765,-0.2505601,0.08223776,-0.24419752,0.5247775,0.28547102,0.0
0.12012176,-0.16616073,-2.3103516,0.12929542,-0.21864729,0.1347155,-0.21565041,-0.16392432,0.801684,0.0
0.109852076,-0.079748735,-2.2350185,0.119260624,-0.1428176,0.118323065,-0.13548201,-0.053800993,0.7290237,0.0
-0.090364225,-0.53198665,2.570588,-0.00066170545,-0.7480884,0.0,-0.75,-0.8633429,0.8139082,0.0
-0.090365075,-0.5319872,2.5705836,-0.07731983,-0.6757766,-0.08633429,-0.6686092,-0.27221885,0.8720771,0.0
-0.090365715,-0.53198767,2.5705826,-0.10899594,-0.5886232,-0.11355617,-0.58140147,0.4395928,0.97812337,0.0
-0.04913211,-0.41429517,-2.9887905,-0.07250801,-0.49224174,-0.06959689,-0.4835891,0.3995401,0.9764782,0.0
-0.02049768,-0.35916343,-2.2944825,-0.033197757,-0.39591518,-0.029642873,-0.3859413,0.34586942,0.91428167,0.0
0.04281641,-0.21213579,-1.6670687,0.0022948813,-0.30400252,0.004944071,-0.29451314,0.47732463,0.912168,0.0
0.071024664,-0.14213012,-1.384453,0.04873143,-0.21296854,0.052676536,-0.20329632,0.30432084,0.817265,0.0
0.06775447,-0.10328817,1.6602688,0.08022942,-0.13016835,0.08310862,-0.12156982,-0.36202675,-0.26837578,0.0
0.06811502,-0.10434205,1.6905931,0.049963497,-0.14641795,0.046905942,-0.1484074,0.21995026,0.6165445,0.0
0.08852003,-0.051072787,1.0909822,0.06696613,-0.09236972,0.068900965,-0.086752936,0.23214507,0.3835961,0.0
-0.087816946,-0.53454566,1.7030629,-0.00066170545,-0.7480884,0.0,-0.75,-0.85981584,0.8222009,0.0
-0.08781776,-0.5345454,1.7030604,-0.07698181,-0.6750126,-0.085981585,-0.6677799,-0.2120427,0.8954677,0.0
-0.08781867,-0.5345451,1.7030598,-0.10313077,-0.5856389,-0.107185856,-0.5782331,0.52442837,0.97615784,0.0
-0.03184281,-0.40279508,2.697346,-0.058277525,-0.4897327,-0.054743014,-0.48061734,0.2685444,0.93147045,0.0
0.0062720133,-0.33996347,-2.6720438,-0.030018939,-0.39666516,-0.027888566,-0.3874703,0.5205749,0.9170622,0.0
0.06505955,-0.24940903,-2.649006,0.019997612,-0.30542234,0.024168931,-0.2957641,0.4889304,0.5880548,0.0
0.09102844,-0.2135343,-2.769031,0.06826092,-0.24330686,0.07306197,-0.23695861,0.16391692,-0.067359015,0.0
0.098411284,-0.21415474,-2.5224078,0.08707482,-0.24324805,0.08945367,-0.24369451,-0.12066057,0.771502,0.0
0.11601662,-0.1297023,-2.810371,0.07834508,-0.17326094,0.077387616,-0.16654432,0.5060242,-0.046500005,0.0
