st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
-0.04601515,-0.48248106,2.8150406,-0.02100701,-0.5714838,-0.021621421,-0.56359494,-0.4850673,0.3911928,0.0
-0.034768272,-0.42381078,-2.133027,-0.065217875,-0.5276078,-0.07012816,-0.52447563,0.3346979,0.9587314,0.0
-0.028528271,-0.41244555,-1.9743296,-0.038540516,-0.43715632,-0.03665835,-0.4286025,0.3628544,0.87778306,0.0
0.049237512,-0.24930722,-1.5686111,-0.003135253,-0.3496789,-0.00037291273,-0.3408242,0.6337961,0.8927583,0.0
0.0882724,-0.17568688,-1.2331725,0.057594903,-0.26111528,0.0630067,-0.25154835,0.45840254,0.80623496,0.0
0.09885794,-0.15154415,-0.98742986,0.104375735,-0.17945597,0.10884695,-0.17092484,-0.06678122,0.47658676,0.0
0.09572586,-0.06903586,-0.7123145,0.10207454,-0.1282167,0.10216883,-0.123266146,-0.022972118,0.610955,0.0
0.08472631,-0.65575075,2.713886,-0.00066170545,-0.7480884,0.0,-0.75,0.91854227,0.5226847,0.0
0.08472631,-0.65575075,2.713886,0.083019115,-0.7015148,0.09185422,-0.69773155,-0.0838891,0.9471277,0.0
0.08694871,-0.5108114,-3.0111022,0.08457075,-0.61078346,0.08346531,-0.60301876,0.0047832066,0.974948,0.0
0.093918934,-0.44724914,-2.4603667,0.08491153,-0.51380426,0.08394362,-0.505524,0.0649531,0.97440493,0.0
0.10323114,-0.33107832,-2.4294302,0.09055961,-0.41668177,0.09043893,-0.4080835,0.19965774,0.86265904,0.0
0.10723287,-0.28376904,-2.4704683,0.10878893,-0.3299904,0.1104047,-0.32181758,-0.13175742,0.9196788,0.0
0.10087559,-0.13150507,-2.759842,0.09863254,-0.23834215,0.09722896,-0.2298497,-0.020556355,0.94607556,0.0
0.094773166,-0.060349874,-3.045421,0.0957713,-0.14448857,0.09517333,-0.13524213,0.067293346,0.7814748,0.0
-0.016683271,-0.5329,1.8218632,-0.00066170545,-0.7480884,0.0,-0.75,-0.46541548,0.9302343,0.0
-0.016684437,-0.53289986,1.82186,-0.040938277,-0.66449213,-0.04654155,-0.6569766,0.14120574,0.9311208,0.0
-0.01668536,-0.5328997,1.8218596,-0.0319637,-0.5716978,-0.03242097,-0.56386447,0.27193215,0.97327274,0.0
0.03237765,-0.3658889,1.5971411,-0.006611464,-0.47521594,-0.0052277595,-0.4665372,0.37407106,0.92169243,0.0
0.056925274,-0.27449697,1.3713057,0.029334815,-0.38331872,0.03217935,-0.37436795,0.28291655,0.9192698,0.0
0.0581137,-0.2637669,1.2745869,0.05817931,-0.29159352,0.060471,-0.282441,0.108862855,0.7157882,0.0
0.078684896,-0.1383256,2.0200434,0.070289455,-0.21804169,0.07135729,-0.21086217,0.09039455,0.8486368,0.0
0.08942535,-0.10716295,2.4459758,0.079690136,-0.13443959,0.080396734,-0.1259985,0.009388797,0.4272332,0.0
0.09658134,-0.04442686,2.1275058,0.08087786,-0.08789527,0.08133561,-0.08327517,0.104226135,0.34259778,0.0
0.076134056,-0.68089706,1.5476258,-0.00066170545,-0.7480884,0.0,-0.75,0.861611,0.28249797,0.0
0.076134056,-0.68089706,1.5476258,0.07754047,-0.7230669,0.0861611,-0.7217502,-0.11467384,0.94407094,0.0
0.076206796,-0.5425318,2.0462914,0.076179154,-0.63493556,0.07469372,-0.6273431,-0.04963654,0.95175153,0.0
0.08059106,-0.48599997,2.4860744,0.07133392,-0.5401788,0.069730066,-0.532168,0.032283377,0.9551403,0.0
0.087645546,-0.36048478,2.2522678,0.07352693,-0.4449209,0.07295841,-0.4366539,0.14844789,0.9247713,0.0
0.08834966,-0.30987778,1.9994367,0.086921155,-0.35272342,0.0878032,-0.34417677,-0.030402333,0.92243445,0.0
0.0921567,-0.15771283,1.9268245,0.08536394,-0.2605697,0.08476297,-0.25193334,0.123799644,0.8932341,0.0
0.09340981,-0.086713344,1.8573874,0.09629453,-0.17150569,0.097142935,-0.16260993,0.007912739,0.78424513,0.0
0.092049435,-0.06549805,1.907952,0.09776072,-0.09218261,0.09793421,-0.08418541,-0.0036479817,0.30924445,0.0
-0.08838619,-0.5655268,2.002874,-0.00066170545,-0.7480884,0.0,-0.75,-0.9075145,0.79741305,0.0
-0.08838747,-0.5655268,2.0028682,-0.081376396,-0.6773777,-0.090751454,-0.6702587,-0.15161715,0.91310716,0.0
-0.09005319,-0.55529296,1.8456113,-0.10233519,-0.586495,-0.10591317,-0.57894796,0.6499001,0.9669513,0.0
0.04575127,-0.3736925,2.3157976,-0.045469914,-0.4916613,-0.040923163,-0.48225284,0.93686944,0.8576799,0.0
0.12983891,-0.27090618,2.6935282,0.044504434,-0.40612736,0.052763782,-0.39648485,0.7543319,0.44963014,0.0
0.15488623,-0.24389127,2.9968758,0.12040909,-0.3565295,0.12819697,-0.35152185,0.5318696,0.78484374,0.0
0.15488625,-0.24389121,2.9968762,0.17552638,-0.2807898,0.18138394,-0.2730375,-0.31791314,0.8672087,0.0
0.11276746,-0.18509652,-2.9912598,0.15203193,-0.19420537,0.14959261,-0.18631661,-0.6147319,-0.7096493,0.0
0.11866681,-0.18590185,-2.8861668,0.09473248,-0.25146782,0.088119425,-0.25728154,0.35014543,0.58870256,0.0
0.12117434,-0.17745057,-3.0495079,0.12006662,-0.2032544,0.12313397,-0.19841127,-0.27063367,0.675785,0.0
0.09764528,-0.063881814,2.702533,0.09821078,-0.13701977,0.0960706,-0.13083276,0.06389541,0.6189237,0.0
0.009949097,-0.67306364,1.2303941,-0.00066170545,-0.7480884,0.0,-0.75,0.09240301,0.9467457,0.0
0.013606952,-0.62037265,1.2766277,0.009474079,-0.66264695,0.009240307,-0.6553254,0.11482196,0.97179127,0.0
0.03010553,-0.4663475,1.9141409,0.02085898,-0.5663731,0.020722501,-0.5581463,0.020844406,0.94196266,0.0
0.043601956,-0.39598355,2.4711058,0.023568163,-0.4720231,0.02280695,-0.46395004,0.17619412,0.9482134,0.0
0.05762825,-0.33851036,2.251831,0.039571196,-0.37784308,0.04042636,-0.3691287,0.07339124,0.9297787,0.0
0.08915965,-0.21731298,1.018965,0.047604162,-0.28500214,0.04776548,-0.27615082,0.6133163,0.5237822,0.0
0.08980898,-0.1680406,-0.008368897,0.103335574,-0.22940797,0.109097116,-0.2237726,-0.23173383,0.46419004,0.0
0.08444603,-0.15488878,-0.10979462,0.08738435,-0.18165173,0.08592374,-0.17735359,0.030065786,0.4485222,0.0
0.0886437,-0.088494435,0.24507256,0.08847826,-0.13683902,0.088930316,-0.13250138,0.045991674,0.6243197,0.0
0.037818138,-0.6747595,1.8193911,-0.00066170545,-0.7480884,0.0,-0.75,0.60268867,0.8433975,0.0
0.06366877,-0.63350123,2.1369677,0.055200234,-0.6722408,0.06026887,-0.66566026,-0.029710494,0.96175975,0.0
0.09233428,-0.463362,1.7848983,0.058243886,-0.57754153,0.057297826,-0.5694843,0.33961585,0.91895115,0.0
0.10239267,-0.38249737,1.4199183,0.08875269,-0.48585385,0.09125941,-0.47758916,0.14793994,0.9379845,0.0
0.10141988,-0.3643021,1.3709822,0.10490308,-0.3923316,0.106053405,-0.38379073,-0.10785822,0.87025744,0.0
0.08799495,-0.19827197,2.0007372,0.096493945,-0.30463445,0.09526758,-0.29676497,-0.123306535,0.78281033,0.0
0.08746901,-0.12811558,2.5768228,0.08434668,-0.22575663,0.08293693,-0.21848394,0.08582559,0.83326304,0.0
0.08764521,-0.11269004,2.718778,0.09097892,-0.14339608,0.09151948,-0.13515764,0.013551046,0.44948593,0.0
0.089401074,-0.03939735,-2.9971733,0.09235412,-0.09500668,0.09287458,-0.09020905,0.015083943,0.53039956,0.0
-0.020124942,-0.6253515,1.7905313,-0.00066170545,-0.7480884,0.0,-0.75,-0.38977346,0.9260894,0.0
-0.02012647,-0.62535113,1.790531,-0.03410506,-0.6647834,-0.03897735,-0.6573911,0.2662358,0.98123574,0.0
0.02399643,-0.45622244,1.5054206,-0.01308294,-0.5676533,-0.012353767,-0.5592675,0.3330103,0.9261694,0.0
0.04492419,-0.36302474,1.200729,0.018688206,-0.4750739,0.020947266,-0.46665055,0.21629702,0.93492967,0.0
0.04543518,-0.3515914,1.0576811,0.041073427,-0.3818908,0.042576972,-0.3731576,0.1375457,0.8900348,0.0
0.08263093,-0.18827209,1.4830353,0.055422295,-0.292727,0.05633154,-0.28415412,0.37180036,0.9019481,0.0
0.10091395,-0.11691887,1.7709441,0.090387225,-0.2032081,0.09351158,-0.1939593,0.23020284,0.8734021,0.0
0.09954606,-0.094457336,1.9485083,0.11429797,-0.11565288,0.116531864,-0.10661908,-0.28014135,-0.17130457,0.0
0.103596345,-0.10600736,0.09155352,0.090853415,-0.12263582,0.088517725,-0.12374954,0.050645806,-0.092727624,0.0
0.10992007,-0.106477946,-2.8756166,0.09291101,-0.1319596,0.09358232,-0.13302231,0.19084167,-0.036513727,0.0
0.11307332,-0.10748744,2.5674858,0.11029209,-0.13613912,0.11266649,-0.13667367,-0.111864015,0.44984004,0.0
0.111402,-0.06950272,-0.57571596,0.10188935,-0.095676824,0.10148008,-0.09168967,-0.047816336,0.18455409,0.0
0.10990209,-0.052317426,-0.7120404,0.09667784,-0.07523569,0.09669845,-0.07323426,0.03620027,-0.026625814,0.0
0.11263527,-0.053003903,-0.98701644,0.099481866,-0.07583047,0.10031848,-0.075896844,0.03942509,-0.024506228,0.0
0.117720015,-0.05665238,-2.9454105,0.10331227,-0.078129776,0.10426098,-0.07834747,-0.0013376317,0.1066098,0.0
0.119386375,-0.04804703,-2.4151905,0.10350972,-0.06867643,0.10412721,-0.06768648,0.07007754,-0.0022105018,0.0
0.12378992,-0.046167217,-2.3293116,0.109848656,-0.068029165,0.111134976,-0.067907535,0.016705882,0.03382497,0.0
0.12574193,-0.04286816,-2.336501,0.11195519,-0.0649009,0.11280556,-0.064525045,-0.0096132625,0.039191213,0.0
0.12615582,-0.03958547,-2.4138792,0.1112885,-0.061046954,0.11184423,-0.06060592,-0.016965475,0.091672875,0.0
0.12710997,-0.032483153,-2.5714848,0.10966565,-0.052389953,0.110147685,-0.05143863,-0.011654549,0.058318105,0.0
0.09360108,-0.6570066,2.2994428,-0.00066170545,-0.7480884,0.0,-0.75,0.939742,0.37454742,0.0
0.09360108,-0.6570066,2.2994428,0.08467487,-0.7148555,0.09397421,-0.7125453,0.015010183,0.93358815,0.0
0.10981174,-0.5378827,2.3682938,0.095482096,-0.62673765,0.095475234,-0.6191864,0.17285693,0.9214257,0.0
0.11694868,-0.49333483,2.365902,0.111776635,-0.53497237,0.112760924,-0.5270439,-0.15427811,0.9516071,0.0
0.12370641,-0.33274376,1.6228672,0.099425524,-0.43994784,0.09733311,-0.43188316,0.33783907,0.8726319,0.0
0.11975414,-0.25186232,0.8700993,0.1283145,-0.3529225,0.13111703,-0.34461996,-0.12584683,0.9167267,0.0
0.11491879,-0.23104988,0.67565405,0.11970465,-0.2613519,0.118532345,-0.25294727,-0.11390764,0.6982236,0.0
0.10259518,-0.1018292,0.5870407,0.10822531,-0.189797,0.107141584,-0.18312493,-0.039217345,0.8493765,0.0
0.098650195,-0.06876956,0.5501453,0.10368846,-0.106482126,0.10321985,-0.09818728,-0.009810774,0.4589725,0.0
-0.00621777,-0.67491895,1.4913528,-0.00066170545,-0.7480884,0.0,-0.75,-0.14840472,0.9504511,0.0
-0.01479809,-0.6167104,1.4660894,-0.012236152,-0.66237444,-0.014840469,-0.6549549,0.088541806,0.9636577,0.0
-0.014766892,-0.48113886,2.518396,-0.00531541,-0.5666991,-0.0059862956,-0.5585891,-0.25596803,0.7930914,0.0
-0.0038232526,-0.42310736,-2.7686338,-0.028295094,-0.48580292,-0.0315831,-0.47928,0.3421602,0.9830507,0.0
0.03506876,-0.31002218,-2.7171168,0.00067806384,-0.39020467,0.0026329234,-0.38097492,0.39679134,0.9336332,0.0
0.053186536,-0.2625902,-2.8138013,0.039198954,-0.29715902,0.042312056,-0.2876116,0.0771886,0.90052307,0.0
0.09719863,-0.10287099,2.5547192,0.049585328,-0.20655157,0.050030917,-0.19755928,0.5927583,0.77623284,0.0
0.08863604,-0.5933304,2.9883518,-0.00066170545,-0.7480884,0.0,-0.75,0.81036353,0.6576843,0.0
0.08863556,-0.5933309,2.9883513,0.073533155,-0.6892297,0.08103635,-0.6842316,0.124601714,0.9475821,0.0
0.09100917,-0.56749344,3.1153917,0.092550114,-0.59737176,0.093496524,-0.58947337,-0.18254216,0.9655126,0.0
0.08008534,-0.38428944,-3.124455,0.07788196,-0.5010104,0.07524231,-0.4929221,-0.054599546,0.9671988,0.0
0.07478241,-0.29116964,-3.0877533,0.07124504,-0.40455756,0.06978236,-0.3962022,-0.09909629,0.950677,0.0
0.07447729,-0.28132147,-3.0712368,0.061514515,-0.3096584,0.05987273,-0.30113453,-0.06095344,0.89218134,0.0
0.095992655,-0.13505028,1.5481358,0.0549414,-0.22037525,0.05377739,-0.21191639,0.60497034,0.7378489,0.0
0.089514144,-0.07791749,0.24522218,0.10888152,-0.14593402,0.11427443,-0.1381315,-0.27278918,0.31858906,0.0
0.08540015,-0.075363114,0.07191305,0.08875475,-0.10957065,0.08699551,-0.10627258,0.05244703,0.41379285,0.0
-0.020834753,-0.6191144,1.8173963,-0.00066170545,-0.7480884,0.0,-0.75,-0.39290056,0.92641103,0.0
-0.020836169,-0.61911404,1.8173958,-0.034386996,-0.6647574,-0.03929006,-0.6573589,0.24346475,0.9801055,0.0
0.026308347,-0.45716208,1.3981296,-0.01544992,-0.5677004,-0.0149435885,-0.55934834,0.38832146,0.92270315,0.0
0.046583667,-0.37022537,0.95665675,0.021118369,-0.4755624,0.023888547,-0.46707803,0.23205702,0.9407786,0.0
0.04830212,-0.3481877,0.8177955,0.04539656,-0.38182607,0.047094245,-0.37300014,0.12557612,0.9032208,0.0
0.0732112,-0.18002032,1.4877492,0.05884809,-0.29136133,0.059651855,-0.28267807,0.19574395,0.8965924,0.0
0.09026532,-0.10830435,2.075981,0.077735715,-0.20201047,0.07922624,-0.19301884,0.2582955,0.85997075,0.0
0.0940462,-0.088425316,2.2910836,0.102691025,-0.115933664,0.10505581,-0.10702176,-0.050582193,0.3476783,0.0
0.046779953,-0.46805823,2.0772483,-0.00066170545,-0.7480884,0.0,-0.75,-0.032524597,0.8395968,0.0
0.046778522,-0.46805835,2.0772412,-0.0020319745,-0.6724098,-0.0032524616,-0.6660403,0.20611088,0.86806446,0.0
0.046777878,-0.4680581,2.0772312,0.016495405,-0.58652186,0.017358623,-0.5792339,0.24990667,0.9315588,0.0
0.048396554,-0.46092707,2.057199,0.04077882,-0.49425772,0.042349286,-0.486078,0.051642377,0.9552598,0.0
0.08675032,-0.28574598,1.5091444,0.047640216,-0.3990527,0.04751353,-0.390552,0.46551192,0.89135265,0.0
0.098749034,-0.20370188,0.9693931,0.09017361,-0.31039906,0.09406472,-0.30141675,0.10122222,0.92380995,0.0
0.097712025,-0.18561369,0.8278359,0.10321503,-0.21812233,0.104186945,-0.20903574,-0.009670775,0.59681463,0.0
0.0997553,-0.074648865,1.0930314,0.103024565,-0.15541218,0.10321987,-0.14935428,-0.0045146486,0.78905225,0.0
0.10104742,-0.049464874,1.2268844,0.10267273,-0.07827996,0.102768406,-0.07044904,-0.029529314,0.31395796,0.0
-0.08723022,-0.5562876,2.7838204,-0.00066170545,-0.7480884,0.0,-0.75,-0.88705635,0.8002715,0.0
-0.087231055,-0.55628854,2.7838187,-0.07950849,-0.6770694,-0.08870564,-0.66997284,-0.20138574,0.8866122,0.0
-0.087231606,-0.556289,2.7838182,-0.104885966,-0.5886401,-0.10884421,-0.58131164,0.5943547,0.969516,0.0
0.0049600387,-0.3894209,-2.718928,-0.053490162,-0.4936036,-0.04940875,-0.48436,0.70477843,0.92296547,0.0
0.0688283,-0.29143947,-1.9833266,0.015135452,-0.4018655,0.021069102,-0.39206347,0.60258317,0.8740668,0.0
0.08643078,-0.27393222,-1.5763185,0.07580873,-0.31395847,0.08132742,-0.30465677,-0.041336544,0.89306813,0.0
0.10535624,-0.13337539,-2.4296346,0.07748238,-0.22398604,0.07719377,-0.21534997,0.4730035,0.8316898,0.0
0.106167406,-0.07214453,3.069316,0.120243326,-0.14088331,0.12449411,-0.13218099,-0.057712976,0.5845822,0.0
0.10149898,-0.05349939,-3.094206,0.11845686,-0.079863794,0.11872282,-0.073722765,0.020763468,0.18567139,0.0
-0.04044881,-0.6809556,3.1177683,-0.00066170545,-0.7480884,0.0,-0.75,-0.68092173,0.58388674,0.0
-0.048070017,-0.6730489,2.827791,-0.061156865,-0.69635326,-0.068092175,-0.69161135,0.33259872,0.9703618,0.0
0.027251916,-0.5039847,2.1957822,-0.03592534,-0.60266584,-0.0348323,-0.59457517,0.78213024,0.85431546,0.0
0.060246095,-0.42113107,1.5558599,0.036793176,-0.51759654,0.04338073,-0.5091436,0.20442103,0.94026953,0.0
0.062257193,-0.39673984,1.3994519,0.06203113,-0.42374384,0.063822836,-0.41511664,0.034033976,0.90199393,0.0
0.076618545,-0.22857663,1.9983294,0.067248054,-0.33322477,0.06722624,-0.32491723,0.08704564,0.90463483,0.0
0.087620065,-0.15697391,2.480756,0.075523466,-0.24317491,0.075930804,-0.23445375,0.19383271,0.8850267,0.0
0.09216594,-0.11425584,2.8030474,0.09374458,-0.15492462,0.09531408,-0.14595109,0.0024164421,0.5362377,0.0
0.09335058,-0.05243995,-3.0639844,0.09511416,-0.09798984,0.09555573,-0.09232731,0.034831002,0.5433568,0.0
-0.017374279,-0.52376324,2.5531156,-0.00066170545,-0.7480884,0.0,-0.75,-0.48455837,0.924065,0.0
-0.017375762,-0.52376455,2.553109,-0.04268977,-0.6650764,-0.048455834,-0.6575935,0.10866574,0.9119003,0.0
-0.017376393,-0.523765,2.5531082,-0.036843117,-0.5740437,-0.037589267,-0.56640345,0.27812037,0.97976774,0.0
0.025633197,-0.38609114,2.416345,-0.011161912,-0.47715068,-0.009777226,-0.46842667,0.36116508,0.9296922,0.0
0.047295794,-0.31670746,2.1750107,0.023655187,-0.3844656,0.026339278,-0.37545747,0.26431468,0.93122095,0.0
0.075927645,-0.2239448,2.0502183,0.05071885,-0.2915857,0.05277074,-0.28233534,0.3519972,0.8063523,0.0
0.09177313,-0.1786492,1.9160519,0.08480292,-0.21005489,0.08797045,-0.2017001,-0.0069405814,0.6358476,0.0
0.10926396,-0.07487087,1.2656455,0.086973675,-0.14453888,0.08727639,-0.13811535,0.42525965,0.61847705,0.0
0.10771869,-0.05711734,0.92260486,0.12540157,-0.08279376,0.12980235,-0.076267645,-0.1468754,0.15876582,0.0
0.09763014,-0.041976083,1.0003328,0.11551808,-0.06239058,0.11511481,-0.06039107,-0.17144617,-0.0628278,0.0
0.086157374,-0.0431067,0.70818233,0.0992531,-0.06617811,0.09797019,-0.06667385,-0.11334421,-0.0005724802,0.0
0.07829363,-0.042081635,0.46710074,0.08742836,-0.06664054,0.08663577,-0.0667311,0.10783013,0.27435213,0.0
-0.044312138,-0.5360059,3.0949738,-0.00066170545,-0.7480884,0.0,-0.75,-0.6294688,0.88477093,0.0
-0.04431234,-0.53600645,3.0949733,-0.05591548,-0.6688709,-0.062946886,-0.6615229,-0.038992506,0.8950283,0.0
-0.04431279,-0.5360068,3.094973,-0.06458549,-0.57943696,-0.06684614,-0.57202005,0.35009575,0.98217124,0.0
0.019826135,-0.38802636,2.7401075,-0.033699706,-0.48267734,-0.03183657,-0.47380295,0.6162054,0.9122546,0.0
