ep,which_goal,steps_accum,reward,loss,diff,raw_input_action_x,raw_input_action_y,assisted_action_x,assisted_action_y,gamma
10,,6,70.90778137206459,1.1808863878250122,2.0473585,-0.8692892,-1.0000305,-0.06747079,0.8837858,0.6
10,,7,75.75238662656645,1.6364673376083374,1.7795433,-0.0,-1.0000305,0.1630914,0.77202356,0.6
10,,8,76.81616187020215,0.3582170009613037,1.5325661,-0.0,-1.0000305,-0.12768696,0.5272071,0.6
10,0.0,9,77.32413497664808,2.0484962463378906,1.3947936,-0.0,-1.0000305,-0.5580453,0.27826315,0.6
11,,1,4.450604596397054,1.1521060466766357,1.9796125,-0.0,-1.0000305,-0.8917214,0.76736826,0.6
11,,2,11.0434849393027,1.6206094026565552,2.0463066,-0.6237983,-1.0000305,-0.031704888,0.9587435,0.6
11,,3,40.75674483605804,2.163975954055786,2.1798894,-0.5048677,-1.0000305,0.43675748,0.9659959,0.6
11,,4,58.05407612084656,2.247103452682495,1.9292289,-0.0,-1.0000305,0.4788152,0.8688354,0.6
11,,5,64.98598786400972,0.863278329372406,1.9999951,-0.15909299,-1.0000305,0.5687354,0.8628292,0.6
11,,6,87.69878952345175,1.092996597290039,2.149327,-0.8776818,-1.0000305,0.09335587,0.91743994,0.6
11,,7,99.94986150751868,2.2757444381713867,1.8653942,-0.21356852,-1.0000305,0.4285823,0.75135124,0.6
11,,8,106.14706006865903,1.6103132963180542,1.7294765,-0.0,-1.0000305,0.064798474,0.72823155,0.6
11,1.0,9,305.85356451793865,1.7629984617233276,1.5911711,-0.8473464,-1.0000305,-0.042697288,0.37269133,0.6
12,,1,3.033083064762459,0.8893101811408997,1.945148,-0.0,-1.0000305,-0.37092716,0.90942335,0.6
12,,2,6.580533128655809,2.7316596508026123,1.9054207,-0.0,-1.0000305,0.25339714,0.8884656,0.6
12,,3,21.171243928630464,1.612830400466919,2.0003057,-0.0,-1.0000305,0.1949204,0.9907556,0.6
12,,4,49.781544251762824,1.4162074327468872,1.988947,-0.0,-1.0000305,0.046230704,0.9883792,0.6
12,,5,64.74848798080882,0.35577332973480225,1.8982661,-0.14447463,-1.0000305,-0.0006886199,0.8927821,0.6
12,,6,71.62866665668386,1.0264387130737305,1.7445525,-0.0,-1.0000305,0.1084846,0.74114555,0.6
12,,7,87.49305274055205,0.20957495272159576,1.5209088,-0.0,-1.0000305,0.07227511,0.51916,0.6
12,,8,92.02217486632277,0.9663572311401367,1.4615272,-0.0,-1.0000305,0.4189856,0.40015268,0.6
12,,9,97.74141494637986,0.4848228096961975,1.2862564,-0.1163976,-1.0000305,0.0950043,0.26873454,0.6
12,,10,99.14525143402219,0.9153015613555908,1.4589777,-1.0,-1.0000305,-0.042248037,0.10057244,0.6
12,,11,100.9856126517902,1.4104902744293213,1.2529157,-0.24124882,-1.0000305,0.05428122,0.21753262,0.6
12,,12,101.24633605180884,1.4821069240570068,0.87837106,-0.9294412,-1.0000305,-0.33365437,-0.35460517,0.6
12,,13,100.72521673712473,2.2557435035705566,0.91186947,-0.0,-1.0000305,-0.28247714,-0.1330169,0.6
12,1.0,14,300.7935810513192,2.3572146892547607,1.7757055,-0.64113283,-1.0000305,0.29175007,0.51088285,0.6
13,,1,2.423285559357969,2.266364574432373,1.8290575,-0.0,-1.0000305,-0.071466655,0.82763034,0.6
13,,2,5.454979110665018,1.0566694736480713,1.9419136,-0.1163976,-1.0000305,0.09659849,0.9301667,0.6
13,,3,8.558292899492653,0.910029947757721,2.266446,-0.97289956,-1.0000305,0.25300592,0.90625745,0.6
13,,4,45.0738549153082,0.5379170775413513,1.9957032,-0.0,-1.0000305,0.06764285,0.994526,0.6
13,,5,65.86472023829381,1.5680665969848633,1.9356964,-0.0,-1.0000305,0.2980119,0.9125879,0.6
13,,6,70.60026764425709,1.918816089630127,1.8972031,-0.0,-1.0000305,0.20770016,0.88576907,0.6
13,,7,89.3027616053444,1.5233696699142456,1.5446491,-0.0,-1.0000305,-0.028678011,0.54435223,0.6
13,,8,94.84595443368575,0.44354692101478577,1.5829122,-0.3640553,-1.0000305,0.0928259,0.51551247,0.6
13,,9,97.9986715648034,0.4676852226257324,1.3067425,-0.0,-1.0000305,0.044925526,0.30593958,0.6
13,,10,98.13679652233729,0.6033312082290649,1.3197076,-1.0,-1.0000305,-0.1518004,0.011001508,0.6
13,,11,98.26699283248884,1.058753252029419,0.84213805,-0.0,-1.0000305,-0.108505815,-0.16491199,0.6
13,,12,98.3487230535981,0.1531866490840912,1.3060162,-0.9151891,-1.0000305,-0.090003744,0.01226758,0.6
13,,13,97.0969603831008,0.7383686900138855,0.5176286,-0.0,-1.0000305,-0.19568221,-0.52081466,0.6
13,,14,99.72031004626905,2.7678442001342773,1.5069144,-0.0,-1.0000305,0.021537976,0.50672996,0.6
13,,15,108.31977260164527,2.1690359115600586,1.2850533,-0.8809473,-0.300119,0.23668413,0.33412218,0.6
13,1.0,16,308.8559631231203,1.4468474388122559,1.3383526,-0.0,-1.0000305,0.094843134,0.3349572,0.6
14,,1,2.196205511206131,1.7939270734786987,1.8856946,-0.27365947,-1.0000305,-0.101718396,0.87780887,0.6
14,,2,4.723638347931068,0.5381124019622803,1.8833439,-0.0,-1.0000305,0.17398837,0.8752594,0.6
14,,3,7.214003573767503,0.5387753844261169,1.6965759,-0.0,-0.82995087,0.14689186,0.860254,0.6
14,,4,17.62084853374354,1.279761552810669,1.9708242,-0.0,-1.0000305,0.27938044,0.950891,0.6
14,,5,56.79099269769649,0.5342969298362732,1.5118258,-0.40794092,-0.5406049,0.017304383,0.9101825,0.6
14,,6,75.44058735140337,1.9566876888275146,1.9065324,-0.0,-1.0000305,0.40440887,0.86311716,0.6
14,,7,84.9976003561219,0.5174283981323242,1.8644025,-0.18222602,-1.0000305,-0.0015692897,0.8555986,0.6
14,,8,99.72738596418256,0.8120896816253662,1.4190255,-0.0,-1.0000305,-0.044816185,0.4182872,0.6
14,,9,102.6568247112318,1.7469816207885742,1.2695967,-0.17453535,-1.0000305,-0.048094045,0.26325426,0.6
14,1.0,10,302.9110159814099,0.9030022025108337,1.288267,-0.0,-1.0000305,0.14881393,0.27961248,0.6
15,,1,2.9500943868029177,0.6631578207015991,1.9898084,-0.0,-1.0000305,-0.55181676,0.91173196,0.6
15,,2,5.9870253447001796,1.3637961149215698,1.6544416,-0.6424146,-0.68135625,-0.14276424,0.89583325,0.6
15,,3,10.210191803178187,1.685718059539795,1.9922148,-0.27146214,-1.0000305,0.20242551,0.9350018,0.6
15,,4,26.07033930465549,0.8912981748580933,1.4291724,-0.0,-1.0000305,0.17458804,0.41843796,0.6
15,,5,51.866063977370764,0.35063695907592773,2.0482295,-0.13473922,-1.0000305,0.31808886,0.9975156,0.6
15,,6,64.83226775669613,1.5216200351715088,1.9440606,-0.0,-1.0000305,0.27053732,0.9251139,0.6
15,,7,95.55970383041597,0.44684872031211853,1.8773354,-0.0,-1.0000305,0.17732365,0.8689116,0.6
15,1.0,8,296.39204909891924,1.203437328338623,1.6546835,-0.0,-1.0000305,0.6533306,0.52021176,0.6
16,,1,2.5084319813437737,1.4690003395080566,1.9751923,-0.0,-1.0000305,-0.4752292,0.9171397,0.6
16,,2,5.022687557818761,2.1562325954437256,1.8376027,-0.0,-1.0000305,-0.06836133,0.8363001,0.6
16,,3,7.774075636118071,1.8855533599853516,1.87696,-0.0,-1.0000305,0.26791403,0.8577103,0.6
16,,4,27.725138545444747,0.5669748783111572,1.5980957,-0.8845485,-0.22779016,0.2010675,0.94496214,0.6
16,,5,53.88495965671606,1.3173962831497192,1.861562,-0.0,-0.8514359,0.14325266,1.0046061,0.6
16,,6,64.651777876792,1.4606242179870605,1.8727158,-0.0,-1.0000305,0.008555073,0.87266576,0.6
16,,7,65.85723337123167,1.5299540758132935,0.9794263,-0.11560412,-1.0000305,0.38791367,-0.15994377,0.6
16,,8,81.92724901578785,1.9804142713546753,1.5690048,-0.0,-1.0000305,-0.07534248,0.5671643,0.6
16,,9,97.67300324716223,3.865586519241333,2.1113853,-1.0,-1.0000305,0.20390035,0.73449314,0.6
16,,10,101.06221644215363,0.4138975441455841,1.2961388,-0.0,-1.0000305,0.054134034,0.2949773,0.6
16,1.0,11,301.30676659916844,1.0963698625564575,1.6930119,-1.0,-1.0000305,0.07753572,0.30580476,0.6
17,,1,9.343862794958921,1.7590967416763306,1.9241006,-0.0,-1.0000305,-0.5432222,0.8457953,0.6
17,,2,27.370361079222597,1.1619446277618408,1.9498699,-0.0,-1.0000305,-0.02571477,0.9496699,0.6
17,,3,40.52852198672229,4.97987699508667,2.1739478,-1.0,-1.0000305,0.02560554,0.9167853,0.6
17,,4,51.90960376691919,1.4694410562515259,2.2184396,-1.0,-1.0000305,0.03613939,0.96157336,0.6
