st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.070501015,-0.5195574,-1.6977382,0.087283015,-0.58746326,0.089255385,-0.5795585,-0.22988114,0.96981126,0.0
0.06304362,-0.44484675,-1.9473586,0.06728711,-0.49095124,0.06626727,-0.4825774,-0.4183592,0.90032107,0.0
0.031900715,-0.33739477,-0.31993008,0.027773404,-0.40167603,0.024431355,-0.39254528,0.3436393,0.10562259,0.0
0.006390545,-0.30513802,0.8852112,0.056093056,-0.38294512,0.05879529,-0.38198304,-0.73551357,0.9350369,0.0
-0.021328613,-0.2577642,1.3807622,-0.009021696,-0.29797077,-0.014756076,-0.28847936,-0.26176834,0.8800881,0.0
-0.06263492,-0.13117622,1.936358,-0.038630314,-0.20959817,-0.04093291,-0.20047054,-0.31479016,0.8602731,0.0
-0.08302838,-0.08122043,2.2627826,-0.06969203,-0.123432666,-0.07241192,-0.11444322,-0.08580939,0.55482113,0.0
-0.077329844,-0.6566263,-0.18488073,0.00066170545,-0.7480884,-0.0,-0.75,-0.87962806,0.5673715,0.0
-0.077329844,-0.6566263,-0.18488073,-0.079601675,-0.69744855,-0.08796281,-0.6932629,0.13411672,0.95409304,0.0
-0.073372304,-0.5044679,0.45272565,-0.07623885,-0.60569835,-0.07455114,-0.59785354,0.057022814,0.97466075,0.0
-0.077112496,-0.4329115,1.0530739,-0.07051762,-0.5086101,-0.06884886,-0.5003875,-0.03827284,0.9676794,0.0
-0.08156524,-0.36156338,1.0351179,-0.07316191,-0.41211748,-0.07267615,-0.40361953,-0.0034402325,0.96045315,0.0
-0.09015514,-0.23944603,0.7029636,-0.07358523,-0.31636357,-0.073020175,-0.3075742,-0.21462749,0.86599046,0.0
-0.09138804,-0.19335781,0.41174293,-0.09281127,-0.22958712,-0.09448293,-0.22097518,0.06472381,0.7826229,0.0
-0.09369453,-0.06753728,0.3613062,-0.08855827,-0.1504159,-0.08801055,-0.14271289,-0.07116725,0.8305136,0.0
-0.03381096,-0.6710207,-0.22811604,0.00066170545,-0.7480884,-0.0,-0.75,-0.4717593,0.90809953,0.0
-0.05055447,-0.63027686,0.0545938,-0.043552097,-0.66628057,-0.047175936,-0.65919006,-0.075061925,0.9707491,0.0
-0.07618335,-0.46317342,0.10576916,-0.0547454,-0.57033336,-0.054682128,-0.56211513,-0.2673324,0.91883945,0.0
-0.085701354,-0.3820176,-0.0012221336,-0.07955063,-0.47844034,-0.08141537,-0.47023118,0.0067835157,0.9405003,0.0
-0.08608641,-0.353397,-0.015079975,-0.0812149,-0.38452044,-0.08073702,-0.37618116,0.073201396,0.8961383,0.0
-0.09133623,-0.2023233,-0.47932434,-0.07456763,-0.29472965,-0.073416874,-0.28656733,-0.2508452,0.90497255,0.0
