st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
0.04601515,-0.48248106,-0.3265519,0.02100701,-0.5714838,0.021621421,-0.56359494,0.4850673,0.3911928,0.0
0.034768272,-0.42381078,1.0085657,0.065217875,-0.5276078,0.07012816,-0.52447563,-0.3346979,0.9587314,0.0
0.028528271,-0.41244555,1.1672632,0.038540516,-0.43715632,0.03665835,-0.4286025,-0.3628544,0.87778306,0.0
-0.049237512,-0.24930722,1.5729816,0.003135253,-0.3496789,0.00037291273,-0.3408242,-0.6337961,0.8927583,0.0
-0.0882724,-0.17568688,1.9084202,-0.057594903,-0.26111528,-0.0630067,-0.25154835,-0.45840254,0.80623496,0.0
-0.09885794,-0.15154415,2.154163,-0.104375735,-0.17945597,-0.10884695,-0.17092484,0.06678122,0.47658676,0.0
-0.09572586,-0.06903586,2.4292784,-0.10207454,-0.1282167,-0.10216883,-0.123266146,0.022972118,0.610955,0.0
-0.08472631,-0.65575075,-0.42770672,0.00066170545,-0.7480884,-0.0,-0.75,-0.91854227,0.5226847,0.0
-0.08472631,-0.65575075,-0.42770672,-0.083019115,-0.7015148,-0.09185422,-0.69773155,0.0838891,0.9471277,0.0
-0.08694871,-0.5108114,0.13049054,-0.08457075,-0.61078346,-0.08346531,-0.60301876,-0.0047832066,0.974948,0.0
-0.093918934,-0.44724914,0.681226,-0.08491153,-0.51380426,-0.08394362,-0.505524,-0.0649531,0.97440493,0.0
-0.10323114,-0.33107832,0.7121625,-0.09055961,-0.41668177,-0.09043893,-0.4080835,-0.19965774,0.86265904,0.0
-0.10723287,-0.28376904,0.67112446,-0.10878893,-0.3299904,-0.1104047,-0.32181758,0.13175742,0.9196788,0.0
-0.10087559,-0.13150507,0.38175082,-0.09863254,-0.23834215,-0.09722896,-0.2298497,0.020556355,0.94607556,0.0
-0.094773166,-0.060349874,0.096171856,-0.0957713,-0.14448857,-0.09517333,-0.13524213,-0.067293346,0.7814748,0.0
0.016683271,-0.5329,-1.3197293,0.00066170545,-0.7480884,-0.0,-0.75,0.46541548,0.9302343,0.0
0.016684437,-0.53289986,-1.3197327,0.040938277,-0.66449213,0.04654155,-0.6569766,-0.14120574,0.9311208,0.0
0.01668536,-0.5328997,-1.3197331,0.0319637,-0.5716978,0.03242097,-0.56386447,-0.27193215,0.97327274,0.0
-0.03237765,-0.3658889,-1.5444517,0.006611464,-0.47521594,0.0052277595,-0.4665372,-0.37407106,0.92169243,0.0
-0.056925274,-0.27449697,-1.770287,-0.029334815,-0.38331872,-0.03217935,-0.37436795,-0.28291655,0.9192698,0.0
-0.0581137,-0.2637669,-1.8670058,-0.05817931,-0.29159352,-0.060471,-0.282441,-0.108862855,0.7157882,0.0
-0.078684896,-0.1383256,-1.1215491,-0.070289455,-0.21804169,-0.07135729,-0.21086217,-0.09039455,0.8486368,0.0
-0.08942535,-0.10716295,-0.6956172,-0.079690136,-0.13443959,-0.080396734,-0.1259985,-0.009388797,0.4272332,0.0
-0.09658134,-0.04442686,-1.0140872,-0.08087786,-0.08789527,-0.08133561,-0.08327517,-0.104226135,0.34259778,0.0
-0.076134056,-0.68089706,-1.593967,0.00066170545,-0.7480884,-0.0,-0.75,-0.861611,0.28249797,0.0
-0.076134056,-0.68089706,-1.593967,-0.07754047,-0.7230669,-0.0861611,-0.7217502,0.11467384,0.94407094,0.0
-0.076206796,-0.5425318,-1.0953012,-0.076179154,-0.63493556,-0.07469372,-0.6273431,0.04963654,0.95175153,0.0
-0.08059106,-0.48599997,-0.65551805,-0.07133392,-0.5401788,-0.069730066,-0.532168,-0.032283377,0.9551403,0.0
-0.087645546,-0.36048478,-0.88932467,-0.07352693,-0.4449209,-0.07295841,-0.4366539,-0.14844789,0.9247713,0.0
-0.08834966,-0.30987778,-1.1421561,-0.086921155,-0.35272342,-0.0878032,-0.34417677,0.030402333,0.92243445,0.0
-0.0921567,-0.15771283,-1.2147684,-0.08536394,-0.2605697,-0.08476297,-0.25193334,-0.123799644,0.8932341,0.0
-0.09340981,-0.086713344,-1.2842054,-0.09629453,-0.17150569,-0.097142935,-0.16260993,-0.007912739,0.78424513,0.0
-0.092049435,-0.06549805,-1.2336407,-0.09776072,-0.09218261,-0.09793421,-0.08418541,0.0036479817,0.30924445,0.0
0.08838619,-0.5655268,-1.1387191,0.00066170545,-0.7480884,-0.0,-0.75,0.9075145,0.79741305,0.0
0.08838747,-0.5655268,-1.1387248,0.081376396,-0.6773777,0.090751454,-0.6702587,0.15161715,0.91310716,0.0
0.09005319,-0.55529296,-1.2959814,0.10233519,-0.586495,0.10591317,-0.57894796,-0.6499001,0.9669513,0.0
-0.04575127,-0.3736925,-0.8257952,0.045469914,-0.4916613,0.040923163,-0.48225284,-0.93686944,0.8576799,0.0
-0.12983891,-0.27090618,-0.44806433,-0.044504434,-0.40612736,-0.052763782,-0.39648485,-0.7543319,0.44963014,0.0
-0.15488623,-0.24389127,-0.14471674,-0.12040909,-0.3565295,-0.12819697,-0.35152185,-0.5318696,0.78484374,0.0
-0.15488625,-0.24389121,-0.14471674,-0.17552638,-0.2807898,-0.18138394,-0.2730375,0.31791314,0.8672087,0.0
-0.11276746,-0.18509652,0.15033293,-0.15203193,-0.19420537,-0.14959261,-0.18631661,0.6147319,-0.7096493,0.0
-0.11866681,-0.18590185,0.25542593,-0.09473248,-0.25146782,-0.088119425,-0.25728154,-0.35014543,0.58870256,0.0
-0.12117434,-0.17745057,0.092084885,-0.12006662,-0.2032544,-0.12313397,-0.19841127,0.27063367,0.675785,0.0
-0.09764528,-0.063881814,-0.43905973,-0.09821078,-0.13701977,-0.0960706,-0.13083276,-0.06389541,0.6189237,0.0
-0.009949097,-0.67306364,-1.9111986,0.00066170545,-0.7480884,-0.0,-0.75,-0.09240301,0.9467457,0.0
-0.013606952,-0.62037265,-1.864965,-0.009474079,-0.66264695,-0.009240307,-0.6553254,-0.11482196,0.97179127,0.0
-0.03010553,-0.4663475,-1.2274518,-0.02085898,-0.5663731,-0.020722501,-0.5581463,-0.020844406,0.94196266,0.0
-0.043601956,-0.39598355,-0.6704869,-0.023568163,-0.4720231,-0.02280695,-0.46395004,-0.17619412,0.9482134,0.0
-0.05762825,-0.33851036,-0.88976145,-0.039571196,-0.37784308,-0.04042636,-0.3691287,-0.07339124,0.9297787,0.0
-0.08915965,-0.21731298,-2.1226277,-0.047604162,-0.28500214,-0.04776548,-0.27615082,-0.6133163,0.5237822,0.0
