st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
-0.026053667,-0.23137788,0.7401638,0.019711288,-0.32102868,0.014499433,-0.31062138,-0.5406635,0.9322289,0.0
-0.08402869,-0.16179043,1.935746,-0.034968823,-0.22744922,-0.03956692,-0.21739848,-0.6345862,0.44885108,0.0
-0.10337312,-0.14918362,2.487821,-0.0966387,-0.17752501,-0.10302555,-0.17251337,0.082877435,0.5761769,0.0
-0.1063411,-0.050502762,2.394425,-0.09472202,-0.12049436,-0.094737805,-0.11489569,-0.21172263,0.7198664,0.0
0.030422643,-0.62050235,-1.3980689,0.00066170545,-0.7480884,-0.0,-0.75,0.47414827,0.9145307,0.0
0.030423943,-0.6205019,-1.3980694,0.04176543,-0.665936,0.047414828,-0.6585469,-0.23820509,0.98034,0.0
-0.012316577,-0.46630973,-1.5683222,0.023948662,-0.56884825,0.023594324,-0.5605129,-0.34728503,0.9340894,0.0
-0.031596515,-0.38915437,-1.752655,-0.00883755,-0.4756145,-0.011134181,-0.46710396,-0.19801845,0.9391835,0.0
-0.037905894,-0.34796357,-1.8452377,-0.029657567,-0.3819425,-0.030936021,-0.37318563,-0.17089108,0.90915775,0.0
-0.070766054,-0.20029163,-1.7187362,-0.046903066,-0.29110113,-0.048025128,-0.28226984,-0.29338223,0.89933133,0.0
-0.08356418,-0.13454558,-1.6977482,-0.07499514,-0.20151684,-0.07736334,-0.19233671,-0.06746649,0.826594,0.0
-0.08760164,-0.085845925,1.417843,-0.08346179,-0.11810789,-0.08410999,-0.10967731,-0.020070137,0.45513922,0.0
0.053112045,-0.5127458,-0.2974801,0.00066170545,-0.7480884,-0.0,-0.75,0.6018813,0.85834455,0.0
0.053112462,-0.51274633,-0.29748106,0.053470287,-0.67123806,0.060188133,-0.66416556,0.17647783,0.8475091,0.0
0.053113002,-0.5127468,-0.297482,0.07442275,-0.5864058,0.07783592,-0.5794146,-0.25512278,0.96381384,0.0
0.039013755,-0.4427072,-0.37459278,0.053306688,-0.49147087,0.052323636,-0.48303327,-0.3505548,0.96295375,0.0
0.0038154963,-0.32187665,0.2879491,0.019672334,-0.39620262,0.017268155,-0.38673788,-0.13581917,0.95816827,0.0
-0.019452848,-0.27368996,0.9052019,0.0042295735,-0.3003712,0.003686238,-0.29092106,-0.25644788,0.84182835,0.0
-0.07605443,-0.16436146,-0.5594382,-0.020136287,-0.21544535,-0.021958549,-0.20673822,-0.59824485,0.1659882,0.0
