st_block_x,st_block_y,st_block_or,st_ee_x,st_ee_y,st_ee_tgt_x,st_ee_tgt_y,act_x,act_y,qval
-0.08397109,-0.35004136,-2.5591137,-0.08455299,-0.38147703,-0.08578401,-0.37277165,0.019221561,0.88641226,0.0
-0.09781859,-0.17958291,-2.728803,-0.08430213,-0.29235655,-0.08386186,-0.28413042,-0.20766795,0.9344285,0.0
-0.10238175,-0.10562219,-2.9229472,-0.103051044,-0.19996783,-0.10462865,-0.19068757,-0.019750902,0.89492995,0.0
-0.1005932,-0.08318699,-2.8964467,-0.10639878,-0.110231146,-0.10660375,-0.10119458,0.053262252,0.3702675,0.0
-0.08050178,-0.5862504,-1.2288494,0.00066170545,-0.7480884,-0.0,-0.75,-0.73971736,0.7793275,0.0
-0.08050032,-0.5862503,-1.2288518,-0.06740368,-0.6781669,-0.07397174,-0.6720672,-0.10934618,0.94704276,0.0
-0.083783396,-0.5497602,-1.1752601,-0.08422054,-0.5853364,-0.084906355,-0.57736295,0.13254365,0.96502143,0.0
-0.071708284,-0.37545475,-1.2397895,-0.073780335,-0.4889828,-0.07165199,-0.48086083,0.13327615,0.91614306,0.0
-0.064310044,-0.28261083,-1.2976189,-0.06042852,-0.39708382,-0.058324374,-0.38924652,0.0025672559,0.88832015,0.0
-0.06319049,-0.27297765,-1.320045,-0.058741026,-0.3085207,-0.05806765,-0.3004145,-0.08666767,0.8303632,0.0
-0.08819684,-0.12759821,-1.4332938,-0.06629461,-0.22545728,-0.06673442,-0.21737817,-0.33268768,0.88429105,0.0
-0.09682851,-0.07117914,-1.544127,-0.097152844,-0.1380361,-0.100003175,-0.12894908,-0.024341408,0.7179948,0.0
0.08109899,-0.63415885,-1.9861369,0.00066170545,-0.7480884,-0.0,-0.75,0.9508971,0.614846,0.0
0.08109939,-0.63415796,-1.9861379,0.085656,-0.6941078,0.09508971,-0.6885154,-0.11214159,0.9417873,0.0
0.07653541,-0.5251654,-1.7906079,0.08263677,-0.60209256,0.08387555,-0.5943367,-0.012988754,0.9170067,0.0
0.07224085,-0.48353446,-1.6004238,0.081581116,-0.5100874,0.08257667,-0.502636,-0.60915756,0.93002987,0.0
-0.049156655,-0.31210077,-0.8639169,0.02642228,-0.41925764,0.021660909,-0.409633,-0.84993804,0.86022335,0.0
-0.12113919,-0.22160184,-0.29771328,-0.05581633,-0.33322486,-0.06333289,-0.3236107,-0.7043,0.5346243,0.0
-0.13869667,-0.20537768,0.026933193,-0.12654495,-0.2760158,-0.13376288,-0.27014825,-0.08299562,0.63251615,0.0
-0.14175437,-0.186341,0.07278037,-0.14033,-0.21299092,-0.14206246,-0.20689663,0.33016956,0.6563203,0.0
-0.10808178,-0.06907515,-0.8847823,-0.111837246,-0.14723474,-0.10904549,-0.14126459,-0.061053883,0.72893554,0.0
-0.09263184,-0.042477142,-1.431809,-0.11451915,-0.07569226,-0.11515088,-0.068371035,0.22840132,-0.10965984,0.0
-0.09263179,-0.042477224,-1.431809,-0.09408977,-0.078780696,-0.09231075,-0.07933702,-0.027787192,0.3721106,0.0
0.02967737,-0.40224376,-0.5967269,0.00066170545,-0.7480884,-0.0,-0.75,0.5852572,0.9527554,0.0
0.029678868,-0.40224501,-0.59673357,0.051748022,-0.66259384,0.05852572,-0.6547245,0.15174066,0.8176236,0.0
0.029679319,-0.40224522,-0.5967393,0.07057717,-0.57974,0.07369979,-0.5729621,-0.21484491,0.841886,0.0
0.029679678,-0.4022455,-0.5967417,0.05309078,-0.49607024,0.052215293,-0.4887735,-0.22492185,0.9197719,0.0
0.024317121,-0.37241453,-0.57421064,0.031171473,-0.40546012,0.029723108,-0.3967963,-0.4450534,0.91520923,0.0
-0.045589972,-0.21440251,0.9897623,-0.01135681,-0.3147188,-0.014782228,-0.30527538,-0.32099926,0.94316,0.0
-0.093583755,-0.14272039,2.307085,-0.044336144,-0.2207248,-0.046882153,-0.21095936,-0.69829047,0.5759623,0.0
-0.10885614,-0.13154688,2.8437123,-0.1100193,-0.15965758,-0.11671121,-0.15336314,0.107571326,0.4878649,0.0
-0.10334666,-0.05076504,-3.1289554,-0.10601998,-0.109471105,-0.10595407,-0.10457663,-0.021981424,0.63022447,0.0
0.06156734,-0.657392,-1.6476793,0.00066170545,-0.7480884,-0.0,-0.75,0.8738843,0.5938561,0.0
0.06156734,-0.657392,-1.6476793,0.07867761,-0.69584125,0.08738843,-0.6906144,-0.45841968,0.9823215,0.0
-0.008863371,-0.49156404,-1.6322756,0.04356737,-0.6007255,0.041546464,-0.59238225,-0.54987985,0.9158206,0.0
-0.048245367,-0.3983971,-1.6059995,-0.009158085,-0.5094114,-0.0134415105,-0.5008002,-0.35571012,0.921492,0.0
-0.053678975,-0.38585892,-1.5931253,-0.04604535,-0.41740966,-0.049012527,-0.40865096,-0.074860305,0.9238176,0.0
-0.085978515,-0.22080724,-1.7605453,-0.05612169,-0.32492092,-0.056498557,-0.3162692,-0.38882697,0.9008704,0.0
-0.09908149,-0.14346516,-1.9235826,-0.092141345,-0.23536983,-0.09538125,-0.22618216,-0.12718616,0.90804654,0.0
-0.09909561,-0.110692784,-1.7128739,-0.10685121,-0.1445798,-0.10809987,-0.13537753,0.013640734,0.49913996,0.0
-0.09712721,-0.04498814,-0.9901233,-0.10636083,-0.09081132,-0.106735796,-0.08546351,0.024116712,0.38327372,0.0
-0.07977981,-0.40230072,-1.4377093,0.00066170545,-0.7480884,-0.0,-0.75,-0.2247334,0.8494859,0.0
-0.07977882,-0.40230054,-1.4377117,-0.021181634,-0.6714919,-0.022473335,-0.6650514,-0.17200118,0.84798694,0.0
-0.07977816,-0.40230042,-1.4377146,-0.038788535,-0.58736575,-0.039673448,-0.5802527,-0.20003493,0.8830914,0.0
-0.079777665,-0.40230018,-1.4377165,-0.05840619,-0.4996064,-0.059676945,-0.49194357,-0.20589307,0.9352904,0.0
-0.08362096,-0.37662005,-1.4592695,-0.07879385,-0.40691575,-0.08026625,-0.39841452,0.053417325,0.9000663,0.0
-0.095071815,-0.210459,-1.9686294,-0.075746216,-0.316595,-0.07492452,-0.30840787,-0.27432153,0.92020226,0.0
-0.09604146,-0.13458762,-2.453161,-0.100211166,-0.2255501,-0.10235667,-0.21638766,0.07769062,0.83155566,0.0
-0.09295622,-0.10987711,-2.5934868,-0.09524616,-0.14144634,-0.09458761,-0.13323209,-0.024692984,0.4471407,0.0
-0.09560722,-0.04318135,-2.5249004,-0.09650684,-0.093296885,-0.09705691,-0.08851802,-0.05931066,0.54819286,0.0
-0.029966656,-0.6855994,-0.88999367,0.00066170545,-0.7480884,-0.0,-0.75,-0.47764194,0.8721564,0.0
-0.06574958,-0.60979134,-0.46383905,-0.044002842,-0.66954136,-0.04776419,-0.66278434,-0.21359713,0.9111459,0.0
-0.08894395,-0.53776264,-0.55422735,-0.06763918,-0.57943183,-0.06912391,-0.57166976,-0.14216158,0.81709963,0.0
-0.11604177,-0.44827238,-1.5269408,-0.08235432,-0.49704456,-0.08334007,-0.4899598,-0.36331323,0.18126664,0.0
-0.115101606,-0.423296,-2.1304173,-0.115729846,-0.47330838,-0.11967139,-0.47183314,0.095149666,0.9374268,0.0
-0.112249315,-0.2961981,-1.9165206,-0.11108903,-0.3857757,-0.110156424,-0.37809047,0.00568649,0.9449013,0.0
-0.11375626,-0.24346983,-1.6803861,-0.110053934,-0.29223755,-0.10958778,-0.28360036,0.08398558,0.904132,0.0
-0.11397534,-0.12009638,-2.1986003,-0.10224989,-0.20176214,-0.101189226,-0.19318715,-0.30454466,0.82794535,0.0
-0.109355636,-0.07123438,-2.65817,-0.12881087,-0.11897809,-0.13164368,-0.11039261,0.19902138,0.43345803,0.0
-0.10061472,-0.04821131,-2.5765395,-0.11287357,-0.07164376,-0.11174155,-0.06704679,0.0559359,0.22753316,0.0
-0.09286329,-0.5813351,-1.1755452,0.00066170545,-0.7480884,-0.0,-0.75,-0.8308728,0.62995255,0.0
-0.09286217,-0.58133507,-1.1755505,-0.07532784,-0.69175386,-0.08308727,-0.68700475,-0.16564503,0.95013505,0.0
-0.09358822,-0.57285863,-1.1466336,-0.098255426,-0.5999139,-0.099651776,-0.59199125,0.1955185,0.9642121,0.0
-0.07491229,-0.3889579,-1.0094676,-0.08282912,-0.5036508,-0.080099925,-0.49557,0.2147481,0.8907085,0.0
-0.06623771,-0.30060664,-0.856318,-0.06157149,-0.41397527,-0.058625117,-0.40649915,0.009308382,0.8993119,0.0
-0.06590143,-0.29257753,-0.801157,-0.058531765,-0.32465172,-0.05769428,-0.31656796,-0.049801942,0.8324802,0.0
-0.09329857,-0.14113207,-1.1515145,-0.06261069,-0.24130756,-0.06267447,-0.23331994,-0.43275025,0.87675977,0.0
